scientific_name;mentions;article_cnt;Kingdom;Class;Order;Family;Genus;Species;country;iso3
Platanista gangetica;2;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;South Africa;ZAF
Platanista gangetica;2;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Spain;ESP
Platanista gangetica;2;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;United States;USA
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Austria;AUT
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Bhutan;BTN
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Botswana;BWA
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Brazil;BRA
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Cambodia;KHM
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;France;FRA
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Gabon;GAB
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Georgia;GEO
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Germany;DEU
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Hong Kong;HKG
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Kazakhstan;KAZ
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Korea, Republic of;KOR
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Lao People's Democratic Republic;LAO
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Lebanon;LBN
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Madagascar;MDG
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Mexico;MEX
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Myanmar;MMR
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Netherlands;NLD
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Peru;PER
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Singapore;SGP
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Sri Lanka;LKA
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Sweden;SWE
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Tanzania, United Republic of;TZA
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Thailand;THA
Platanista gangetica;1;110;Animalia;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;Viet Nam;VNM
Platysternon megacephalum;6;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;United States;USA
Platysternon megacephalum;5;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;China;CHN
Platysternon megacephalum;5;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Madagascar;MDG
Platysternon megacephalum;5;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Myanmar;MMR
Platysternon megacephalum;4;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Brazil;BRA
Platysternon megacephalum;3;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Indonesia;IDN
Platysternon megacephalum;3;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;United Kingdom;GBR
Platysternon megacephalum;2;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Australia;AUS
Platysternon megacephalum;2;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Hong Kong;HKG
Platysternon megacephalum;2;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Japan;JPN
Platysternon megacephalum;2;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Mexico;MEX
Platysternon megacephalum;2;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Thailand;THA
Platysternon megacephalum;1;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Austria;AUT
Platysternon megacephalum;1;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Bangladesh;BGD
Platysternon megacephalum;1;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Bolivia, Plurinational State of;BOL
Platysternon megacephalum;1;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Cambodia;KHM
Platysternon megacephalum;1;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Canada;CAN
Platysternon megacephalum;1;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Colombia;COL
Platysternon megacephalum;1;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Gabon;GAB
Platysternon megacephalum;1;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Germany;DEU
Platysternon megacephalum;1;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;India;IND
Platysternon megacephalum;1;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Lao People's Democratic Republic;LAO
Platysternon megacephalum;1;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Malaysia;MYS
Platysternon megacephalum;1;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Papua New Guinea;PNG
Platysternon megacephalum;1;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Peru;PER
Platysternon megacephalum;1;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Philippines;PHL
Platysternon megacephalum;1;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Venezuela, Bolivarian Republic of;VEN
Platysternon megacephalum;1;33;Animalia;Reptilia;Testudines;Platysternidae;Platysternon;megacephalum;Viet Nam;VNM
Plethobasus cooperianus;5;5;Animalia;Bivalvia;Unionoida;Unionidae;Plethobasus;cooperianus;United States;USA
Plethobasus cooperianus;1;5;Animalia;Bivalvia;Unionoida;Unionidae;Plethobasus;cooperianus;China;CHN
Plethobasus cooperianus;1;5;Animalia;Bivalvia;Unionoida;Unionidae;Plethobasus;cooperianus;France;FRA
Plethobasus cooperianus;1;5;Animalia;Bivalvia;Unionoida;Unionidae;Plethobasus;cooperianus;Spain;ESP
Plethobasus cooperianus;1;5;Animalia;Bivalvia;Unionoida;Unionidae;Plethobasus;cooperianus;Sweden;SWE
Podilymbus gigas;1;1;Animalia;Aves;Podicipediformes;Podicipedidae;Podilymbus;gigas;Guatemala;GTM
Polyplectron napoleonis;5;8;Animalia;Aves;Galliformes;Phasianidae;Polyplectron;napoleonis;Philippines;PHL
Polyplectron napoleonis;2;8;Animalia;Aves;Galliformes;Phasianidae;Polyplectron;napoleonis;Australia;AUS
Polyplectron napoleonis;2;8;Animalia;Aves;Galliformes;Phasianidae;Polyplectron;napoleonis;Indonesia;IDN
Polyplectron napoleonis;1;8;Animalia;Aves;Galliformes;Phasianidae;Polyplectron;napoleonis;Bolivia, Plurinational State of;BOL
Polyplectron napoleonis;1;8;Animalia;Aves;Galliformes;Phasianidae;Polyplectron;napoleonis;China;CHN
Polyplectron napoleonis;1;8;Animalia;Aves;Galliformes;Phasianidae;Polyplectron;napoleonis;Guinea;GIN
Polyplectron napoleonis;1;8;Animalia;Aves;Galliformes;Phasianidae;Polyplectron;napoleonis;India;IND
Polyplectron napoleonis;1;8;Animalia;Aves;Galliformes;Phasianidae;Polyplectron;napoleonis;New Caledonia;NCL
Polyplectron napoleonis;1;8;Animalia;Aves;Galliformes;Phasianidae;Polyplectron;napoleonis;Turkey;TUR
Polyplectron napoleonis;1;8;Animalia;Aves;Galliformes;Phasianidae;Polyplectron;napoleonis;United States;USA
Pongo abelii;26;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;Indonesia;IDN
Pongo abelii;8;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;Malaysia;MYS
Pongo abelii;5;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;United Kingdom;GBR
Pongo abelii;4;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;China;CHN
Pongo abelii;3;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;Singapore;SGP
Pongo abelii;2;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;Australia;AUS
Pongo abelii;2;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;Norway;NOR
Pongo abelii;2;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;United States;USA
Pongo abelii;1;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;Brazil;BRA
Pongo abelii;1;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;Brunei Darussalam;BRN
Pongo abelii;1;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;Croatia;HRV
Pongo abelii;1;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;Ecuador;ECU
Pongo abelii;1;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;France;FRA
Pongo abelii;1;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;India;IND
Pongo abelii;1;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;Italy;ITA
Pongo abelii;1;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;Mexico;MEX
Pongo abelii;1;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;Russian Federation;RUS
Pongo abelii;1;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;Serbia;SRB
Pongo abelii;1;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;Spain;ESP
Pongo abelii;1;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;Switzerland;CHE
Pongo abelii;1;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;Taiwan, Province of China;TWN
Pongo abelii;1;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;Tanzania, United Republic of;TZA
Pongo abelii;1;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;Thailand;THA
Pongo abelii;1;43;Animalia;Mammalia;Primates;Hominidae;Pongo;abelii;Uganda;UGA
Pongo pygmaeus;40;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Indonesia;IDN
Pongo pygmaeus;13;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Malaysia;MYS
Pongo pygmaeus;6;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;United Kingdom;GBR
Pongo pygmaeus;4;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;China;CHN
Pongo pygmaeus;4;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;United States;USA
Pongo pygmaeus;3;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Germany;DEU
Pongo pygmaeus;3;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;India;IND
Pongo pygmaeus;2;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Argentina;ARG
Pongo pygmaeus;2;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Brunei Darussalam;BRN
Pongo pygmaeus;2;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Colombia;COL
Pongo pygmaeus;2;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Japan;JPN
Pongo pygmaeus;2;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Kenya;KEN
Pongo pygmaeus;2;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Madagascar;MDG
Pongo pygmaeus;2;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Singapore;SGP
Pongo pygmaeus;2;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Spain;ESP
Pongo pygmaeus;2;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Taiwan, Province of China;TWN
Pongo pygmaeus;2;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Thailand;THA
Pongo pygmaeus;1;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Australia;AUS
Pongo pygmaeus;1;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Bolivia, Plurinational State of;BOL
Pongo pygmaeus;1;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Brazil;BRA
Pongo pygmaeus;1;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Congo;COG
Pongo pygmaeus;1;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Congo, The Democratic Republic of the;COD
Pongo pygmaeus;1;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Ecuador;ECU
Pongo pygmaeus;1;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;France;FRA
Pongo pygmaeus;1;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Iceland;ISL
Pongo pygmaeus;1;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;New Zealand;NZL
Pongo pygmaeus;1;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Saudi Arabia;SAU
Pongo pygmaeus;1;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Sri Lanka;LKA
Pongo pygmaeus;1;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Tanzania, United Republic of;TZA
Pongo pygmaeus;1;79;Animalia;Mammalia;Primates;Hominidae;Pongo;pygmaeus;Viet Nam;VNM
Potamilus capax;2;1;Animalia;Bivalvia;Unionoida;Unionidae;Potamilus;capax;United States;USA
Potamilus capax;1;1;Animalia;Bivalvia;Unionoida;Unionidae;Potamilus;capax;Afghanistan;AFG
Potamilus capax;1;1;Animalia;Bivalvia;Unionoida;Unionidae;Potamilus;capax;Iraq;IRQ
Presbytis potenziani;4;10;Animalia;Mammalia;Primates;Cercopithecidae;Presbytis;potenziani;United States;USA
Presbytis potenziani;2;10;Animalia;Mammalia;Primates;Cercopithecidae;Presbytis;potenziani;United Kingdom;GBR
Presbytis potenziani;1;10;Animalia;Mammalia;Primates;Cercopithecidae;Presbytis;potenziani;Australia;AUS
Presbytis potenziani;1;10;Animalia;Mammalia;Primates;Cercopithecidae;Presbytis;potenziani;Bangladesh;BGD
Presbytis potenziani;1;10;Animalia;Mammalia;Primates;Cercopithecidae;Presbytis;potenziani;China;CHN
Presbytis potenziani;1;10;Animalia;Mammalia;Primates;Cercopithecidae;Presbytis;potenziani;Hong Kong;HKG
Presbytis potenziani;1;10;Animalia;Mammalia;Primates;Cercopithecidae;Presbytis;potenziani;India;IND
Presbytis potenziani;1;10;Animalia;Mammalia;Primates;Cercopithecidae;Presbytis;potenziani;Indonesia;IDN
Presbytis potenziani;1;10;Animalia;Mammalia;Primates;Cercopithecidae;Presbytis;potenziani;Nigeria;NGA
Presbytis potenziani;1;10;Animalia;Mammalia;Primates;Cercopithecidae;Presbytis;potenziani;Pakistan;PAK
Presbytis potenziani;1;10;Animalia;Mammalia;Primates;Cercopithecidae;Presbytis;potenziani;Philippines;PHL
Presbytis potenziani;1;10;Animalia;Mammalia;Primates;Cercopithecidae;Presbytis;potenziani;Qatar;QAT
Presbytis potenziani;1;10;Animalia;Mammalia;Primates;Cercopithecidae;Presbytis;potenziani;Syrian Arab Republic;SYR
Primolius couloni;1;1;Animalia;Aves;Psittaciformes;Psittacidae;Primolius;couloni;Guinea;GIN
Primolius maracana;1;1;Animalia;Aves;Psittaciformes;Psittacidae;Primolius;maracana;Bolivia, Plurinational State of;BOL
Priodontes maximus;17;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Brazil;BRA
Priodontes maximus;11;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;United States;USA
Priodontes maximus;8;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Bolivia, Plurinational State of;BOL
Priodontes maximus;6;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Paraguay;PRY
Priodontes maximus;5;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Argentina;ARG
Priodontes maximus;4;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;United Kingdom;GBR
Priodontes maximus;3;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Australia;AUS
Priodontes maximus;3;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Canada;CAN
Priodontes maximus;3;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;China;CHN
Priodontes maximus;3;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Colombia;COL
Priodontes maximus;3;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Germany;DEU
Priodontes maximus;3;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Peru;PER
Priodontes maximus;2;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;France;FRA
Priodontes maximus;2;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;New Zealand;NZL
Priodontes maximus;1;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Belize;BLZ
Priodontes maximus;1;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Bhutan;BTN
Priodontes maximus;1;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Botswana;BWA
Priodontes maximus;1;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Chile;CHL
Priodontes maximus;1;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Ecuador;ECU
Priodontes maximus;1;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Guinea;GIN
Priodontes maximus;1;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Guyana;GUY
Priodontes maximus;1;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;India;IND
Priodontes maximus;1;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Indonesia;IDN
Priodontes maximus;1;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Ireland;IRL
Priodontes maximus;1;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Jersey;JEY
Priodontes maximus;1;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Malaysia;MYS
Priodontes maximus;1;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Nepal;NPL
Priodontes maximus;1;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Nicaragua;NIC
Priodontes maximus;1;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Panama;PAN
Priodontes maximus;1;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Taiwan, Province of China;TWN
Priodontes maximus;1;37;Animalia;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;Venezuela, Bolivarian Republic of;VEN
Prionailurus planiceps;8;13;Animalia;Mammalia;Carnivora;Felidae;Prionailurus;planiceps;Malaysia;MYS
Prionailurus planiceps;7;13;Animalia;Mammalia;Carnivora;Felidae;Prionailurus;planiceps;Indonesia;IDN
Prionailurus planiceps;7;13;Animalia;Mammalia;Carnivora;Felidae;Prionailurus;planiceps;Thailand;THA
Prionailurus planiceps;4;13;Animalia;Mammalia;Carnivora;Felidae;Prionailurus;planiceps;Germany;DEU
Prionailurus planiceps;2;13;Animalia;Mammalia;Carnivora;Felidae;Prionailurus;planiceps;Brunei Darussalam;BRN
Prionailurus planiceps;2;13;Animalia;Mammalia;Carnivora;Felidae;Prionailurus;planiceps;United States;USA
Prionailurus planiceps;1;13;Animalia;Mammalia;Carnivora;Felidae;Prionailurus;planiceps;Argentina;ARG
Prionailurus planiceps;1;13;Animalia;Mammalia;Carnivora;Felidae;Prionailurus;planiceps;Bolivia, Plurinational State of;BOL
Prionailurus planiceps;1;13;Animalia;Mammalia;Carnivora;Felidae;Prionailurus;planiceps;Canada;CAN
Prionailurus planiceps;1;13;Animalia;Mammalia;Carnivora;Felidae;Prionailurus;planiceps;Chile;CHL
Prionailurus planiceps;1;13;Animalia;Mammalia;Carnivora;Felidae;Prionailurus;planiceps;Madagascar;MDG
Prionailurus planiceps;1;13;Animalia;Mammalia;Carnivora;Felidae;Prionailurus;planiceps;Mexico;MEX
Prionailurus planiceps;1;13;Animalia;Mammalia;Carnivora;Felidae;Prionailurus;planiceps;Peru;PER
Prionailurus planiceps;1;13;Animalia;Mammalia;Carnivora;Felidae;Prionailurus;planiceps;Spain;ESP
Prionailurus planiceps;1;13;Animalia;Mammalia;Carnivora;Felidae;Prionailurus;planiceps;United Kingdom;GBR
Prionailurus rubiginosus;13;31;Animalia;Mammalia;Carnivora;Felidae;Prionailurus;rubiginosus;India;IND
Prionailurus rubiginosus;9;31;Animalia;Mammalia;Carnivora;Felidae;Prionailurus;rubiginosus;Sri Lanka;LKA
Prionailurus rubiginosus;4;31;Animalia;Mammalia;Carnivora;Felidae;Prionailurus;rubiginosus;United Kingdom;GBR
Prionailurus rubiginosus;2;31;Animalia;Mammalia;Carnivora;Felidae;Prionailurus;rubiginosus;Nepal;NPL
Prionailurus rubiginosus;1;31;Animalia;Mammalia;Carnivora;Felidae;Prionailurus;rubiginosus;Argentina;ARG
Prionailurus rubiginosus;1;31;Animalia;Mammalia;Carnivora;Felidae;Prionailurus;rubiginosus;Chile;CHL
Prionodon pardicolor;2;3;Animalia;Mammalia;Carnivora;Viverridae;Prionodon;pardicolor;India;IND
Prionodon pardicolor;1;3;Animalia;Mammalia;Carnivora;Viverridae;Prionodon;pardicolor;Botswana;BWA
Prionodon pardicolor;1;3;Animalia;Mammalia;Carnivora;Viverridae;Prionodon;pardicolor;Cambodia;KHM
Prionodon pardicolor;1;3;Animalia;Mammalia;Carnivora;Viverridae;Prionodon;pardicolor;China;CHN
Prionodon pardicolor;1;3;Animalia;Mammalia;Carnivora;Viverridae;Prionodon;pardicolor;Congo;COG
Prionodon pardicolor;1;3;Animalia;Mammalia;Carnivora;Viverridae;Prionodon;pardicolor;Congo, The Democratic Republic of the;COD
Prionodon pardicolor;1;3;Animalia;Mammalia;Carnivora;Viverridae;Prionodon;pardicolor;Kenya;KEN
Prionodon pardicolor;1;3;Animalia;Mammalia;Carnivora;Viverridae;Prionodon;pardicolor;Lao People's Democratic Republic;LAO
Prionodon pardicolor;1;3;Animalia;Mammalia;Carnivora;Viverridae;Prionodon;pardicolor;Madagascar;MDG
Prionodon pardicolor;1;3;Animalia;Mammalia;Carnivora;Viverridae;Prionodon;pardicolor;Myanmar;MMR
Prionodon pardicolor;1;3;Animalia;Mammalia;Carnivora;Viverridae;Prionodon;pardicolor;South Africa;ZAF
Prionodon pardicolor;1;3;Animalia;Mammalia;Carnivora;Viverridae;Prionodon;pardicolor;Thailand;THA
Prionodon pardicolor;1;3;Animalia;Mammalia;Carnivora;Viverridae;Prionodon;pardicolor;United States;USA
Prionodon pardicolor;1;3;Animalia;Mammalia;Carnivora;Viverridae;Prionodon;pardicolor;Viet Nam;VNM
Pristis clavata;1;1;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;clavata;Australia;AUS
Pristis microdon;20;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Australia;AUS
Pristis microdon;18;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;United States;USA
Pristis microdon;9;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Brazil;BRA
Pristis microdon;6;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;China;CHN
Pristis microdon;6;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;India;IND
Pristis microdon;5;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Mexico;MEX
Pristis microdon;4;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Cambodia;KHM
Pristis microdon;4;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Hong Kong;HKG
Pristis microdon;4;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;New Zealand;NZL
Pristis microdon;3;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Bahamas;BHS
Pristis microdon;3;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Bangladesh;BGD
Pristis microdon;3;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Canada;CAN
Pristis microdon;3;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Congo;COG
Pristis microdon;3;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Costa Rica;CRI
Pristis microdon;3;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Ecuador;ECU
Pristis microdon;3;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Guinea;GIN
Pristis microdon;3;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Nicaragua;NIC
Pristis microdon;3;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Viet Nam;VNM
Pristis microdon;2;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Chile;CHL
Pristis microdon;2;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Indonesia;IDN
Pristis microdon;2;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Lao People's Democratic Republic;LAO
Pristis microdon;2;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Netherlands;NLD
Pristis microdon;2;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Pakistan;PAK
Pristis microdon;2;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;South Africa;ZAF
Pristis microdon;2;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Thailand;THA
Pristis microdon;2;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;United Kingdom;GBR
Pristis microdon;1;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Angola;AGO
Pristis microdon;1;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Colombia;COL
Pristis microdon;1;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Cuba;CUB
Pristis microdon;1;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Fiji;FJI
Pristis microdon;1;58;Animalia;Elasmobranchii;Pristiformes;Pristidae;Pristis;microdon;Guatemala;GTM
