scientific_name;Countries;mentions_country;article_cnt
Chiropotes albinasus;brazil;1;2
Chiropotes albinasus;colombia;1;2
Chiropotes albinasus;costa rica;1;2
Chiropotes albinasus;madagascar;1;2
Chiropotes albinasus;peru;1;2
Chiropotes albinasus;venezuela;1;2
Chitra chitra;china;1;2
Chitra chitra;india;1;2
Chitra chitra;thailand;1;2
Chitra chitra;vietnam;1;2
Chlamydotis macqueenii;pakistan;13;39
Chlamydotis macqueenii;india;10;39
Chlamydotis macqueenii;morocco;5;39
Chlamydotis macqueenii;iran;4;39
Chlamydotis macqueenii;kazakhstan;4;39
Chlamydotis macqueenii;mongolia;4;39
Chlamydotis macqueenii;saudi arabia;4;39
Chlamydotis macqueenii;china;3;39
Chlamydotis macqueenii;iraq;3;39
Chlamydotis macqueenii;bahrain;2;39
Chlamydotis macqueenii;jordan;2;39
Chlamydotis macqueenii;peru;2;39
Chlamydotis macqueenii;qatar;2;39
Chlamydotis macqueenii;russia;2;39
Chlamydotis macqueenii;turkey;2;39
Chlamydotis macqueenii;afghanistan;1;39
Chlamydotis macqueenii;algeria;1;39
Chlamydotis macqueenii;brazil;1;39
Chlamydotis macqueenii;bulgaria;1;39
Chlamydotis macqueenii;colombia;1;39
Chlamydotis macqueenii;denmark;1;39
Chlamydotis macqueenii;ecuador;1;39
Chlamydotis macqueenii;egypt;1;39
Chlamydotis macqueenii;greenland;1;39
Chlamydotis macqueenii;indonesia;1;39
Chlamydotis macqueenii;israel;1;39
Chlamydotis macqueenii;ivory coast;1;39
Chlamydotis macqueenii;kyrgyzstan;1;39
Chlamydotis macqueenii;lebanon;1;39
Chlamydotis macqueenii;liberia;1;39
Chlamydotis macqueenii;libya;1;39
Chlamydotis macqueenii;mexico;1;39
Chlamydotis macqueenii;namibia;1;39
Chlamydotis macqueenii;new caledonia;1;39
Chlamydotis macqueenii;oman;1;39
Chlamydotis macqueenii;somalia;1;39
Chlamydotis macqueenii;sri lanka;1;39
Chlamydotis macqueenii;switzerland;1;39
Chlamydotis macqueenii;syria;1;39
Chlamydotis macqueenii;turkmenistan;1;39
Chlamydotis undulata;pakistan;25;40
Chlamydotis undulata;qatar;10;40
Chlamydotis undulata;saudi arabia;9;40
Chlamydotis undulata;mongolia;5;40
Chlamydotis undulata;united arab emirates;5;40
Chlamydotis undulata;bahrain;3;40
Chlamydotis undulata;iran;3;40
Chlamydotis undulata;india;2;40
Chlamydotis undulata;iraq;2;40
Chlamydotis undulata;morocco;2;40
Chlamydotis undulata;afghanistan;1;40
Chlamydotis undulata;albania;1;40
Chlamydotis undulata;china;1;40
Chlamydotis undulata;croatia;1;40
Chlamydotis undulata;cyprus;1;40
Chlamydotis undulata;egypt;1;40
Chlamydotis undulata;france;1;40
Chlamydotis undulata;greece;1;40
Chlamydotis undulata;italy;1;40
Chlamydotis undulata;kazakhstan;1;40
Chlamydotis undulata;kuwait;1;40
Chlamydotis undulata;lebanon;1;40
Chlamydotis undulata;libya;1;40
Chlamydotis undulata;malta;1;40
Chlamydotis undulata;oman;1;40
Chlamydotis undulata;panama;1;40
Chlamydotis undulata;spain;1;40
Chlamydotis undulata;syria;1;40
Ciconia boyciana;china;7;11
Ciconia boyciana;japan;3;11
Ciconia boyciana;russia;2;11
Ciconia boyciana;singapore;1;11
Ciconia boyciana;south korea;1;11
Cnemaspis psychedelica;canada;2;4
Cnemaspis psychedelica;cameroon;1;4
Cnemaspis psychedelica;china;1;4
Cnemaspis psychedelica;ethiopia;1;4
Cnemaspis psychedelica;gabon;1;4
Cnemaspis psychedelica;hong kong;1;4
Cnemaspis psychedelica;malaysia;1;4
Cnemaspis psychedelica;nigeria;1;4
Cnemaspis psychedelica;vietnam;1;4
Colinus virginianus ridgwayi;canada;1;5
Colinus virginianus ridgwayi;turkey;1;5
Colinus virginianus ridgwayi;united states;1;5
Cophotis ceylanica;sri lanka;3;3
Cophotis ceylanica;india;2;3
Cophotis ceylanica;australia;1;3
Cophotis ceylanica;botswana;1;3
Cophotis ceylanica;china;1;3
Cophotis ceylanica;gabon;1;3
Cophotis ceylanica;germany;1;3
Cophotis ceylanica;israel;1;3
Cophotis ceylanica;ivory coast;1;3
Cophotis ceylanica;kenya;1;3
Cophotis ceylanica;liberia;1;3
Cophotis ceylanica;namibia;1;3
Cophotis ceylanica;niger;1;3
Cophotis ceylanica;nigeria;1;3
Cophotis ceylanica;south africa;1;3
Cophotis ceylanica;sudan;1;3
Cophotis ceylanica;syria;1;3
Cophotis ceylanica;zambia;1;3
Cophotis ceylanica;zimbabwe;1;3
Cotinga maculata;argentina;1;2
Cotinga maculata;brazil;1;2
Cotinga maculata;guam;1;2
Cotinga maculata;mauritius;1;2
Cotinga maculata;paraguay;1;2
Crax blumenbachii;brazil;1;1
Crax blumenbachii;china;1;1
Crax blumenbachii;colombia;1;1
Crax blumenbachii;madagascar;1;1
Crax blumenbachii;mexico;1;1
Crax blumenbachii;panama;1;1
Crocodylus acutus;cuba;6;26
Crocodylus acutus;argentina;2;26
Crocodylus acutus;australia;2;26
Crocodylus acutus;costa rica;2;26
Crocodylus acutus;jamaica;2;26
Crocodylus acutus;south africa;2;26
Crocodylus acutus;canada;1;26
Crocodylus acutus;finland;1;26
Crocodylus acutus;indonesia;1;26
Crocodylus acutus;madagascar;1;26
Crocodylus acutus;panama;1;26
Crocodylus acutus;sweden;1;26
Crocodylus acutus;turkey;1;26
Crocodylus cataphractus;cameroon;2;15
Crocodylus cataphractus;ghana;2;15
Crocodylus cataphractus;nigeria;2;15
Crocodylus cataphractus;el salvador;1;15
Crocodylus cataphractus;gambia;1;15
Crocodylus cataphractus;india;1;15
Crocodylus cataphractus;ireland;1;15
Crocodylus cataphractus;ivory coast;1;15
Crocodylus cataphractus;liberia;1;15
Crocodylus cataphractus;senegal;1;15
Crocodylus cataphractus;tanzania;1;15
Crocodylus cataphractus;uganda;1;15
Crocodylus cataphractus;united states;1;15
Crocodylus intermedius;colombia;5;5
Crocodylus intermedius;venezuela;4;5
Crocodylus intermedius;brazil;1;5
Crocodylus intermedius;canada;1;5
Crocodylus intermedius;ecuador;1;5
Crocodylus intermedius;india;1;5
Crocodylus intermedius;panama;1;5
Crocodylus intermedius;peru;1;5
Crocodylus mindorensis;philippines;18;32
Crocodylus mindorensis;australia;5;32
Crocodylus mindorensis;india;5;32
Crocodylus mindorensis;malaysia;4;32
Crocodylus mindorensis;china;3;32
Crocodylus mindorensis;indonesia;3;32
Crocodylus mindorensis;switzerland;3;32
Crocodylus mindorensis;thailand;3;32
Crocodylus mindorensis;brazil;2;32
Crocodylus mindorensis;kenya;2;32
Crocodylus mindorensis;laos;2;32
Crocodylus mindorensis;mexico;2;32
Crocodylus mindorensis;new zealand;2;32
Crocodylus mindorensis;russia;2;32
Crocodylus mindorensis;sri lanka;2;32
Crocodylus mindorensis;vietnam;2;32
Crocodylus mindorensis;bhutan;1;32
Crocodylus mindorensis;cambodia;1;32
Crocodylus mindorensis;cameroon;1;32
Crocodylus mindorensis;canada;1;32
Crocodylus mindorensis;colombia;1;32
Crocodylus mindorensis;guatemala;1;32
Crocodylus mindorensis;japan;1;32
Crocodylus mindorensis;madagascar;1;32
Crocodylus mindorensis;micronesia;1;32
Crocodylus mindorensis;nepal;1;32
Crocodylus mindorensis;new caledonia;1;32
Crocodylus mindorensis;nigeria;1;32
Crocodylus mindorensis;norway;1;32
Crocodylus mindorensis;south africa;1;32
Crocodylus mindorensis;south korea;1;32
Crocodylus mindorensis;sudan;1;32
Crocodylus mindorensis;tanzania;1;32
Crocodylus mindorensis;uganda;1;32
Crocodylus mindorensis;ukraine;1;32
Crocodylus moreletii;mexico;11;18
Crocodylus moreletii;belize;7;18
Crocodylus moreletii;guatemala;6;18
Crocodylus moreletii;australia;5;18
Crocodylus moreletii;canada;3;18
Crocodylus moreletii;hong kong;2;18
Crocodylus moreletii;bolivia;1;18
Crocodylus moreletii;china;1;18
Crocodylus moreletii;el salvador;1;18
Crocodylus moreletii;france;1;18
Crocodylus moreletii;indonesia;1;18
Crocodylus moreletii;japan;1;18
Crocodylus moreletii;kenya;1;18
Crocodylus moreletii;micronesia;1;18
Crocodylus moreletii;mongolia;1;18
Crocodylus moreletii;montenegro;1;18
Crocodylus moreletii;philippines;1;18
Crocodylus moreletii;russia;1;18
Crocodylus moreletii;tanzania;1;18
Crocodylus moreletii;thailand;1;18
Crocodylus niloticus;south africa;12;45
Crocodylus niloticus;kenya;10;45
Crocodylus niloticus;zimbabwe;8;45
Crocodylus niloticus;australia;4;45
Crocodylus niloticus;china;4;45
Crocodylus niloticus;namibia;4;45
Crocodylus niloticus;botswana;3;45
Crocodylus niloticus;ethiopia;3;45
Crocodylus niloticus;hong kong;3;45
Crocodylus niloticus;taiwan;3;45
Crocodylus niloticus;uganda;3;45
Crocodylus niloticus;zambia;3;45
Crocodylus niloticus;brazil;2;45
Crocodylus niloticus;gabon;2;45
Crocodylus niloticus;ghana;2;45
Crocodylus niloticus;india;2;45
Crocodylus niloticus;malawi;2;45
Crocodylus niloticus;morocco;2;45
Crocodylus niloticus;rwanda;2;45
Crocodylus niloticus;sudan;2;45
Crocodylus niloticus;angola;1;45
Crocodylus niloticus;burundi;1;45
Crocodylus niloticus;canada;1;45
Crocodylus niloticus;egypt;1;45
Crocodylus niloticus;equatorial guinea;1;45
Crocodylus niloticus;france;1;45
Crocodylus niloticus;germany;1;45
Crocodylus niloticus;indonesia;1;45
Crocodylus niloticus;japan;1;45
Crocodylus niloticus;kuwait;1;45
Crocodylus niloticus;laos;1;45
Crocodylus niloticus;madagascar;1;45
Crocodylus niloticus;mexico;1;45
Crocodylus niloticus;mozambique;1;45
Crocodylus niloticus;norway;1;45
Crocodylus niloticus;saudi arabia;1;45
Crocodylus niloticus;singapore;1;45
Crocodylus niloticus;somalia;1;45
Crocodylus niloticus;south korea;1;45
Crocodylus niloticus;spain;1;45
Crocodylus niloticus;syria;1;45
Crocodylus niloticus;tanzania;1;45
Crocodylus niloticus;thailand;1;45
Crocodylus niloticus;turkey;1;45
Crocodylus niloticus;united states;1;45
Crocodylus palustris;india;20;69
Crocodylus palustris;iran;11;69
Crocodylus palustris;sri lanka;7;69
Crocodylus palustris;pakistan;6;69
Crocodylus palustris;myanmar;5;69
Crocodylus palustris;bhutan;4;69
Crocodylus palustris;australia;3;69
Crocodylus palustris;bangladesh;3;69
Crocodylus palustris;nepal;2;69
Crocodylus palustris;cuba;1;69
Crocodylus palustris;philippines;1;69
Crocodylus palustris;singapore;1;69
Crocodylus porosus;australia;18;73
Crocodylus porosus;singapore;7;73
Crocodylus porosus;india;5;73
Crocodylus porosus;bangladesh;3;73
Crocodylus porosus;philippines;3;73
Crocodylus porosus;indonesia;2;73
Crocodylus porosus;malaysia;2;73
Crocodylus porosus;new zealand;1;73
Crocodylus porosus;papua new guinea;1;73
Crocodylus porosus;turkey;1;73
Crocodylus rhombifer;cuba;9;20
Crocodylus rhombifer;india;4;20
Crocodylus rhombifer;indonesia;2;20
Crocodylus rhombifer;australia;1;20
Crocodylus rhombifer;bahamas;1;20
Crocodylus rhombifer;belgium;1;20
Crocodylus rhombifer;brazil;1;20
Crocodylus rhombifer;china;1;20
Crocodylus rhombifer;colombia;1;20
Crocodylus rhombifer;france;1;20
Crocodylus rhombifer;guam;1;20
Crocodylus rhombifer;italy;1;20
Crocodylus rhombifer;japan;1;20
Crocodylus rhombifer;kenya;1;20
Crocodylus rhombifer;lebanon;1;20
Crocodylus rhombifer;malaysia;1;20
Crocodylus rhombifer;mexico;1;20
Crocodylus rhombifer;new zealand;1;20
Crocodylus rhombifer;panama;1;20
Crocodylus rhombifer;poland;1;20
Crocodylus rhombifer;spain;1;20
Crocodylus rhombifer;sri lanka;1;20
Crocodylus rhombifer;thailand;1;20
Crocodylus rhombifer;united states;1;20
Crocodylus rhombifer;vatican;1;20
Crocodylus siamensis;cambodia;19;36
Crocodylus siamensis;indonesia;13;36
Crocodylus siamensis;thailand;9;36
Crocodylus siamensis;vietnam;9;36
Crocodylus siamensis;china;7;36
Crocodylus siamensis;laos;7;36
Crocodylus siamensis;malaysia;4;36
Crocodylus siamensis;myanmar;4;36
Crocodylus siamensis;australia;2;36
Crocodylus siamensis;france;2;36
Crocodylus siamensis;singapore;2;36
Crocodylus siamensis;colombia;1;36
Crocodylus siamensis;denmark;1;36
Crocodylus siamensis;finland;1;36
Crocodylus siamensis;germany;1;36
Crocodylus siamensis;hong kong;1;36
Crocodylus siamensis;india;1;36
Crocodylus siamensis;italy;1;36
Crocodylus siamensis;mexico;1;36
Crocodylus siamensis;sudan;1;36
Crocodylus siamensis;switzerland;1;36
Crocodylus siamensis;zimbabwe;1;36
Crossoptilon crossoptilon;china;1;1
Cuora bourreti;vietnam;4;4
Cuora bourreti;china;2;4
Cuora bourreti;russia;1;4
Cyanopsitta spixii;brazil;13;20
Cyanopsitta spixii;china;5;20
Cyanopsitta spixii;australia;2;20
Cyanopsitta spixii;canada;2;20
Cyanopsitta spixii;germany;2;20
Cyanopsitta spixii;indonesia;2;20
Cyanopsitta spixii;kenya;2;20
Cyanopsitta spixii;mexico;2;20
Cyanopsitta spixii;peru;2;20
Cyanopsitta spixii;russia;2;20
Cyanopsitta spixii;belgium;1;20
Cyanopsitta spixii;cambodia;1;20
Cyanopsitta spixii;cameroon;1;20
Cyanopsitta spixii;denmark;1;20
Cyanopsitta spixii;india;1;20
Cyanopsitta spixii;jordan;1;20
Cyanopsitta spixii;laos;1;20
Cyanopsitta spixii;lebanon;1;20
Cyanopsitta spixii;liberia;1;20
Cyanopsitta spixii;malaysia;1;20
Cyanopsitta spixii;norway;1;20
Cyanopsitta spixii;philippines;1;20
Cyanopsitta spixii;puerto rico;1;20
Cyanopsitta spixii;qatar;1;20
Cyanopsitta spixii;switzerland;1;20
Cyanopsitta spixii;thailand;1;20
Cyanopsitta spixii;turkey;1;20
Cyanopsitta spixii;vietnam;1;20
Cyanoramphus novaezelandiae;new zealand;5;5
Cyanoramphus novaezelandiae;norway;1;5
Cyclura carinata;australia;1;5
Cyclura carinata;bahamas;1;5
Cyclura carinata;cuba;1;5
Cyclura carinata;papua new guinea;1;5
Cyclura carinata;tanzania;1;5
Cyclura carinata;united kingdom;1;5
Cyclura collei;jamaica;21;29
Cyclura collei;china;4;29
Cyclura collei;australia;3;29
Cyclura collei;mexico;3;29
Cyclura collei;new zealand;3;29
Cyclura collei;france;2;29
Cyclura collei;indonesia;2;29
Cyclura collei;spain;2;29
Cyclura collei;bahamas;1;29
Cyclura collei;bangladesh;1;29
Cyclura collei;brazil;1;29
Cyclura collei;canada;1;29
Cyclura collei;cayman islands;1;29
Cyclura collei;colombia;1;29
Cyclura collei;estonia;1;29
Cyclura collei;ethiopia;1;29
Cyclura collei;finland;1;29
Cyclura collei;germany;1;29
Cyclura collei;hungary;1;29
Cyclura collei;india;1;29
Cyclura collei;iran;1;29
Cyclura collei;israel;1;29
Cyclura collei;italy;1;29
Cyclura collei;kenya;1;29
Cyclura collei;myanmar;1;29
Cyclura collei;norway;1;29
Cyclura collei;portugal;1;29
Cyclura collei;russia;1;29
Cyclura collei;singapore;1;29
Cyclura collei;slovenia;1;29
Cyclura collei;south africa;1;29
Cyclura collei;south korea;1;29
Cyclura collei;sweden;1;29
Cyclura cornuta;new zealand;2;12
Cyclura cornuta;argentina;1;12
Cyclura cornuta;australia;1;12
Cyclura cornuta;bahamas;1;12
Cyclura cornuta;canada;1;12
Cyclura cornuta;chile;1;12
Cyclura cornuta;cuba;1;12
Cyclura cornuta;dominican republic;1;12
Cyclura cornuta;ecuador;1;12
Cyclura cornuta;fiji;1;12
Cyclura cornuta;france;1;12
Cyclura cornuta;guam;1;12
Cyclura cornuta;haiti;1;12
Cyclura cornuta;indonesia;1;12
Cyclura cornuta;japan;1;12
Cyclura cornuta;madagascar;1;12
Cyclura cornuta;mauritius;1;12
Cyclura cornuta;micronesia;1;12
Cyclura cornuta;palau;1;12
Cyclura cornuta;puerto rico;1;12
Cyclura cornuta;sri lanka;1;12
Cyclura cychlura;bahamas;3;3
Cyclura cychlura;belize;1;3
Cyclura cychlura;dominican republic;1;3
Cyclura cychlura;fiji;1;3
Cyclura cychlura;greece;1;3
Cyclura cychlura;haiti;1;3
Cyclura cychlura;honduras;1;3
Cyclura cychlura;martinique;1;3
Cyclura cychlura;puerto rico;1;3
Cyclura lewisi;madagascar;3;46
Cyclura lewisi;bahamas;1;46
Cyclura lewisi;cambodia;1;46
Cyclura lewisi;cuba;1;46
Cyclura lewisi;denmark;1;46
Cyclura lewisi;fiji;1;46
Cyclura lewisi;haiti;1;46
Cyclura lewisi;honduras;1;46
Cyclura lewisi;india;1;46
Cyclura lewisi;indonesia;1;46
Cyclura lewisi;italy;1;46
Cyclura lewisi;jamaica;1;46
Cyclura lewisi;lebanon;1;46
Cyclura lewisi;mexico;1;46
Cyclura lewisi;myanmar;1;46
Cyclura lewisi;new zealand;1;46
Cyclura lewisi;panama;1;46
Cyclura lewisi;puerto rico;1;46
Cyclura lewisi;russia;1;46
Cyclura lewisi;saint lucia;1;46
Cyclura lewisi;thailand;1;46
Cyclura lewisi;united kingdom;1;46
Cyclura nubila;cuba;1;1
Cyclura pinguis;bahamas;1;12
Cyclura pinguis;china;1;12
Cyclura pinguis;indonesia;1;12
Cyclura pinguis;puerto rico;1;12
Cyclura pinguis;singapore;1;12
Cyclura pinguis;taiwan;1;12
Cyclura pinguis;vietnam;1;12
Cyclura ricordi;austria;1;1
Cyclura ricordi;germany;1;1
Cyclura stejnegeri;puerto rico;3;3
Dalbergia nigra;china;8;43
Dalbergia nigra;hong kong;8;43
Dalbergia nigra;australia;3;43
Dalbergia nigra;brazil;3;43
Dalbergia nigra;india;3;43
Dalbergia nigra;madagascar;3;43
Dalbergia nigra;south africa;3;43
Dalbergia nigra;germany;2;43
Dalbergia nigra;italy;2;43
Dalbergia nigra;mexico;2;43
Dalbergia nigra;netherlands;2;43
Dalbergia nigra;philippines;2;43
Dalbergia nigra;russia;2;43
Dalbergia nigra;spain;2;43
Dalbergia nigra;vietnam;2;43
Dalbergia nigra;bahamas;1;43
Dalbergia nigra;canada;1;43
Dalbergia nigra;cuba;1;43
Dalbergia nigra;ethiopia;1;43
Dalbergia nigra;gambia;1;43
Dalbergia nigra;ghana;1;43
Dalbergia nigra;indonesia;1;43
Dalbergia nigra;japan;1;43
Dalbergia nigra;kenya;1;43
Dalbergia nigra;malaysia;1;43
Dalbergia nigra;mozambique;1;43
Dalbergia nigra;namibia;1;43
Dalbergia nigra;new zealand;1;43
Dalbergia nigra;portugal;1;43
Dalbergia nigra;saudi arabia;1;43
Dalbergia nigra;sierra leone;1;43
Dalbergia nigra;singapore;1;43
Dalbergia nigra;sweden;1;43
Dalbergia nigra;tanzania;1;43
Dalbergia nigra;zambia;1;43
Dalbergia nigra;zimbabwe;1;43
Dama dama mesopotamica;iran;32;44
Dama dama mesopotamica;japan;4;44
Dama dama mesopotamica;germany;3;44
Dama dama mesopotamica;india;3;44
Dama dama mesopotamica;australia;2;44
Dama dama mesopotamica;china;2;44
Dama dama mesopotamica;cyprus;2;44
Dama dama mesopotamica;iraq;2;44
Dama dama mesopotamica;kenya;2;44
Dama dama mesopotamica;qatar;2;44
Dama dama mesopotamica;russia;2;44
Dama dama mesopotamica;turkey;2;44
Dama dama mesopotamica;yemen;2;44
Dama dama mesopotamica;belgium;1;44
Dama dama mesopotamica;brazil;1;44
Dama dama mesopotamica;canada;1;44
Dama dama mesopotamica;colombia;1;44
Dama dama mesopotamica;egypt;1;44
Dama dama mesopotamica;france;1;44
Dama dama mesopotamica;indonesia;1;44
Dama dama mesopotamica;ireland;1;44
Dama dama mesopotamica;kyrgyzstan;1;44
Dama dama mesopotamica;mongolia;1;44
Dama dama mesopotamica;pakistan;1;44
Dama dama mesopotamica;portugal;1;44
Dama dama mesopotamica;saudi arabia;1;44
Dama dama mesopotamica;south africa;1;44
Dama dama mesopotamica;switzerland;1;44
Dama dama mesopotamica;syria;1;44
Dama dama mesopotamica;tanzania;1;44
Dama dama mesopotamica;turkmenistan;1;44
Dama dama mesopotamica;uganda;1;44
Dama dama mesopotamica;united states;1;44
Dama dama mesopotamica;vatican;1;44
Daubentonia madagascariensis;madagascar;14;22
Daubentonia madagascariensis;sweden;3;22
Daubentonia madagascariensis;guinea;2;22
Daubentonia madagascariensis;afghanistan;1;22
Daubentonia madagascariensis;australia;1;22
Daubentonia madagascariensis;canada;1;22
Daubentonia madagascariensis;greece;1;22
Daubentonia madagascariensis;myanmar;1;22
Daubentonia madagascariensis;north korea;1;22
Daubentonia madagascariensis;norway;1;22
Daubentonia madagascariensis;uganda;1;22
Dermochelys coriacea;thailand;23;93
Dermochelys coriacea;india;8;93
Dermochelys coriacea;indonesia;8;93
Dermochelys coriacea;mexico;8;93
Dermochelys coriacea;nigeria;7;93
Dermochelys coriacea;costa rica;6;93
Dermochelys coriacea;brazil;4;93
Dermochelys coriacea;canada;4;93
Dermochelys coriacea;malaysia;4;93
Dermochelys coriacea;italy;3;93
Dermochelys coriacea;papua new guinea;3;93
Dermochelys coriacea;china;2;93
Dermochelys coriacea;gabon;2;93
Dermochelys coriacea;guatemala;2;93
Dermochelys coriacea;israel;2;93
Dermochelys coriacea;new zealand;2;93
Dermochelys coriacea;nicaragua;2;93
Dermochelys coriacea;solomon islands;2;93
Dermochelys coriacea;turkey;2;93
Dermochelys coriacea;vietnam;2;93
Dermochelys coriacea;afghanistan;1;93
Dermochelys coriacea;angola;1;93
Dermochelys coriacea;argentina;1;93
Dermochelys coriacea;australia;1;93
Dermochelys coriacea;bangladesh;1;93
Dermochelys coriacea;belgium;1;93
Dermochelys coriacea;cambodia;1;93
Dermochelys coriacea;chile;1;93
Dermochelys coriacea;denmark;1;93
Dermochelys coriacea;ecuador;1;93
Dermochelys coriacea;el salvador;1;93
Dermochelys coriacea;equatorial guinea;1;93
Dermochelys coriacea;france;1;93
Dermochelys coriacea;grenada;1;93
Dermochelys coriacea;honduras;1;93
Dermochelys coriacea;hong kong;1;93
Dermochelys coriacea;iceland;1;93
Dermochelys coriacea;iran;1;93
Dermochelys coriacea;japan;1;93
Dermochelys coriacea;madagascar;1;93
Dermochelys coriacea;mozambique;1;93
Dermochelys coriacea;niger;1;93
Dermochelys coriacea;north korea;1;93
Dermochelys coriacea;norway;1;93
Dermochelys coriacea;oman;1;93
Dermochelys coriacea;singapore;1;93
Dermochelys coriacea;south africa;1;93
Dermochelys coriacea;tanzania;1;93
Dermochelys coriacea;ukraine;1;93
Dermochelys coriacea;united states;1;93
Dermochelys coriacea;vanuatu;1;93
Dicerorhinus sumatrensis;indonesia;33;46
