scientific_name;iso3;mentions_country;article_cnt
Elephas maximus;HUN;1;71
Elephas maximus;IRL;1;71
Elephas maximus;JPN;1;71
Elephas maximus;NLD;1;71
Elephas maximus;RUS;1;71
Elephas maximus;SGP;1;71
Elephas maximus;SWE;1;71
Elephas maximus;TUR;1;71
Elephas maximus;TWN;1;71
Elephas maximus;TZA;1;71
Elephas maximus;VNM;1;71
Elephas maximus;ZWE;1;71
Encephalartos eugene-maraisii;ZAF;1;1
Encephalartos natalensis;COG;1;1
Encephalartos nubimontanus;BGR;1;1
Encephalartos nubimontanus;IDN;1;1
Encephalartos nubimontanus;ZAF;1;1
Encephalartos transvenosus;ZAF;6;6
Encephalartos transvenosus;ZWE;3;6
Encephalartos transvenosus;BWA;2;6
Encephalartos transvenosus;CHN;1;6
Encephalartos transvenosus;EGY;1;6
Encephalartos transvenosus;IDN;1;6
Encephalartos transvenosus;IND;1;6
Encephalartos transvenosus;MDG;1;6
Encephalartos transvenosus;TZA;1;6
Encephalartos transvenosus;USA;1;6
Encephalartos woodii;NZL;3;5
Encephalartos woodii;ZAF;3;5
Encephalartos woodii;AUS;1;5
Encephalartos woodii;IRL;1;5
Encephalartos woodii;USA;1;5
Enhydra lutris nereis;USA;14;67
Enhydra lutris nereis;MEX;6;67
Enhydra lutris nereis;AUS;3;67
Enhydra lutris nereis;JPN;3;67
Enhydra lutris nereis;CAN;2;67
Enhydra lutris nereis;CHN;2;67
Enhydra lutris nereis;CRI;1;67
Enhydra lutris nereis;GBR;1;67
Enhydra lutris nereis;KHM;1;67
Enhydra lutris nereis;PRK;1;67
Enhydra lutris nereis;RUS;1;67
Enhydra lutris nereis;ZAF;1;67
Epicrates inornatus;PRI;3;4
Epicrates inornatus;GEO;1;4
Epicrates inornatus;USA;1;4
Epicrates monensis;GBR;1;1
Epicrates monensis;MEX;1;1
Epicrates monensis;PRI;1;1
Epicrates subflavus;JAM;6;8
Epicrates subflavus;USA;3;8
Epicrates subflavus;BRB;2;8
Epicrates subflavus;CUB;2;8
Epicrates subflavus;AUS;1;8
Epicrates subflavus;CHN;1;8
Epicrates subflavus;DEU;1;8
Epicrates subflavus;GHA;1;8
Epicrates subflavus;VNM;1;8
Epioblasma florentina;PER;2;7
Epioblasma florentina;BRA;1;7
Epioblasma florentina;CAN;1;7
Epioblasma florentina;ESP;1;7
Epioblasma florentina;FRA;1;7
Epioblasma florentina;GBR;1;7
Epioblasma florentina;GEO;1;7
Epioblasma florentina;MEX;1;7
Epioblasma florentina;USA;1;7
Epioblasma torulosa gubernaculum;AUT;1;7
Epioblasma torulosa gubernaculum;CHE;1;7
Epioblasma walkeri;CAN;1;1
Epioblasma walkeri;USA;1;1
Equus africanus;CHN;5;34
Equus africanus;ETH;5;34
Equus africanus;ZAF;5;34
Equus africanus;EGY;4;34
Equus africanus;GBR;4;34
Equus africanus;IND;4;34
Equus africanus;TUR;4;34
Equus africanus;USA;4;34
Equus africanus;FRA;2;34
Equus africanus;GRC;2;34
Equus africanus;IRQ;2;34
Equus africanus;ISR;2;34
Equus africanus;KEN;2;34
Equus africanus;MEX;2;34
Equus africanus;SDN;2;34
Equus africanus;AUS;1;34
Equus africanus;BRA;1;34
Equus africanus;BRB;1;34
Equus africanus;BWA;1;34
Equus africanus;CAN;1;34
Equus africanus;CHL;1;34
Equus africanus;DEU;1;34
Equus africanus;GEO;1;34
Equus africanus;HUN;1;34
Equus africanus;IDN;1;34
Equus africanus;JOR;1;34
Equus africanus;JPN;1;34
Equus africanus;PHL;1;34
Equus africanus;POL;1;34
Equus africanus;RUS;1;34
Equus africanus;SAU;1;34
Equus africanus;SGP;1;34
Equus africanus;SRB;1;34
Equus africanus;TWN;1;34
Equus africanus;TZA;1;34
Equus grevyi;KEN;30;43
Equus grevyi;ETH;20;43
Equus grevyi;GBR;7;43
Equus grevyi;ZAF;6;43
Equus grevyi;TZA;3;43
Equus grevyi;CAN;2;43
Equus grevyi;SDN;2;43
Equus grevyi;USA;2;43
Equus grevyi;ZWE;2;43
Equus grevyi;BEN;1;43
Equus grevyi;BGD;1;43
Equus grevyi;BWA;1;43
Equus grevyi;CHE;1;43
Equus grevyi;CHN;1;43
Equus grevyi;COG;1;43
Equus grevyi;CRI;1;43
Equus grevyi;DEU;1;43
Equus grevyi;DJI;1;43
Equus grevyi;EGY;1;43
Equus grevyi;FRA;1;43
Equus grevyi;IND;1;43
Equus grevyi;JPN;1;43
Equus grevyi;MMR;1;43
Equus grevyi;NPL;1;43
Equus grevyi;PER;1;43
Equus grevyi;SWE;1;43
Equus grevyi;ZMB;1;43
Equus hemionus hemionus;CHN;5;5
Equus hemionus hemionus;BTN;1;5
Equus hemionus hemionus;ETH;1;5
Equus hemionus hemionus;IND;1;5
Equus hemionus hemionus;MAR;1;5
Equus hemionus hemionus;NPL;1;5
Equus hemionus hemionus;PAK;1;5
Equus hemionus hemionus;RUS;1;5
Equus hemionus hemionus;TUR;1;5
Equus hemionus khur;IND;25;41
Equus hemionus khur;PAK;6;41
Equus hemionus khur;IRN;3;41
Equus hemionus khur;CHN;2;41
Equus hemionus khur;USA;2;41
Equus hemionus khur;ZAF;2;41
Equus hemionus khur;AUS;1;41
Equus hemionus khur;BRA;1;41
Equus hemionus khur;GBR;1;41
Equus hemionus khur;IDN;1;41
Equus hemionus khur;IRL;1;41
Equus hemionus khur;IRQ;1;41
Equus hemionus khur;ISR;1;41
Equus hemionus khur;JPN;1;41
Equus hemionus khur;KEN;1;41
Equus hemionus khur;KOR;1;41
Equus hemionus khur;NZL;1;41
Equus hemionus khur;OMN;1;41
Equus hemionus khur;TUR;1;41
Equus przewalskii;CHN;23;49
Equus przewalskii;KAZ;14;49
Equus przewalskii;RUS;8;49
Equus przewalskii;USA;6;49
Equus przewalskii;DEU;5;49
Equus przewalskii;GBR;5;49
Equus przewalskii;UKR;5;49
Equus przewalskii;FRA;4;49
Equus przewalskii;BLR;2;49
Equus przewalskii;JPN;2;49
Equus przewalskii;MDG;2;49
Equus przewalskii;AUS;1;49
Equus przewalskii;AUT;1;49
Equus przewalskii;BHR;1;49
Equus przewalskii;CAN;1;49
Equus przewalskii;COG;1;49
Equus przewalskii;CZE;1;49
Equus przewalskii;DNK;1;49
Equus przewalskii;EGY;1;49
Equus przewalskii;GAB;1;49
Equus przewalskii;GEO;1;49
Equus przewalskii;HRV;1;49
Equus przewalskii;HUN;1;49
Equus przewalskii;IDN;1;49
Equus przewalskii;IRN;1;49
Equus przewalskii;JOR;1;49
Equus przewalskii;LBN;1;49
Equus przewalskii;MEX;1;49
Equus przewalskii;MMR;1;49
Equus przewalskii;NLD;1;49
Equus przewalskii;NZL;1;49
Equus przewalskii;OMN;1;49
Equus przewalskii;POL;1;49
Equus przewalskii;SAU;1;49
Equus przewalskii;TUR;1;49
Eretmochelys imbricata;PHL;7;44
Eretmochelys imbricata;CHN;6;44
Eretmochelys imbricata;IDN;5;44
Eretmochelys imbricata;JPN;5;44
Eretmochelys imbricata;SGP;5;44
Eretmochelys imbricata;USA;5;44
Eretmochelys imbricata;VNM;5;44
Eretmochelys imbricata;AUS;4;44
Eretmochelys imbricata;CRI;4;44
Eretmochelys imbricata;MYS;4;44
Eretmochelys imbricata;IND;3;44
Eretmochelys imbricata;THA;3;44
Eretmochelys imbricata;BLZ;2;44
Eretmochelys imbricata;BRA;2;44
Eretmochelys imbricata;FRA;2;44
Eretmochelys imbricata;KOR;2;44
Eretmochelys imbricata;LKA;2;44
Eretmochelys imbricata;MEX;2;44
Eretmochelys imbricata;TWN;2;44
Eretmochelys imbricata;CZE;1;44
Eretmochelys imbricata;GBR;1;44
Eretmochelys imbricata;GHA;1;44
Eretmochelys imbricata;JAM;1;44
Eretmochelys imbricata;LAO;1;44
Eretmochelys imbricata;MDG;1;44
Eretmochelys imbricata;MDV;1;44
Eretmochelys imbricata;OMN;1;44
Eretmochelys imbricata;PER;1;44
Eschrichtius robustus;MEX;32;77
Eschrichtius robustus;CAN;13;77
Eschrichtius robustus;USA;9;77
Eschrichtius robustus;BRA;2;77
Eschrichtius robustus;CHN;2;77
Eschrichtius robustus;NZL;2;77
Eschrichtius robustus;AUS;1;77
Eschrichtius robustus;GBR;1;77
Eschrichtius robustus;GEO;1;77
Eschrichtius robustus;IDN;1;77
Eschrichtius robustus;PER;1;77
Eschrichtius robustus;PHL;1;77
Eschrichtius robustus;RUS;1;77
Eschrichtius robustus;SWE;1;77
Eschrichtius robustus;VNM;1;77
Escobaria sneedii;MEX;1;1
Escobaria sneedii;USA;1;1
Eubalaena australis;AUS;11;40
Eubalaena australis;NZL;8;40
Eubalaena australis;USA;4;40
Eubalaena australis;CAN;3;40
Eubalaena australis;ARG;2;40
Eubalaena australis;DNK;2;40
Eubalaena australis;ZAF;2;40
Eubalaena australis;BRA;1;40
Eubalaena australis;CHL;1;40
Eubalaena australis;GBR;1;40
Eubalaena australis;ISL;1;40
Eubalaena australis;JPN;1;40
Eubalaena australis;NOR;1;40
Eubalaena australis;PER;1;40
Eubalaena glacialis;CAN;18;48
Eubalaena glacialis;USA;18;48
Eubalaena glacialis;GEO;13;48
Eubalaena glacialis;ESP;3;48
Eubalaena glacialis;AUS;2;48
Eubalaena glacialis;DNK;2;48
Eubalaena glacialis;KEN;2;48
Eubalaena glacialis;NZL;2;48
Eubalaena glacialis;ARG;1;48
Eubalaena glacialis;CHN;1;48
Eubalaena glacialis;FRA;1;48
Eubalaena glacialis;ISL;1;48
Eubalaena glacialis;ITA;1;48
Eubalaena glacialis;JPN;1;48
Eubalaena glacialis;MEX;1;48
Eubalaena glacialis;NOR;1;48
Eubalaena glacialis;PHL;1;48
Eubalaena glacialis;RUS;1;48
Eubalaena glacialis;TZA;1;48
Eubalaena glacialis;ZAF;1;48
Eubalaena japonica;USA;6;19
Eubalaena japonica;CAN;4;19
Eubalaena japonica;AUS;3;19
Eubalaena japonica;MEX;3;19
Eubalaena japonica;BRA;1;19
Eubalaena japonica;CHL;1;19
Eubalaena japonica;CHN;1;19
Eubalaena japonica;DNK;1;19
Eubalaena japonica;EGY;1;19
Eubalaena japonica;FRA;1;19
Eubalaena japonica;GBR;1;19
Eubalaena japonica;GEO;1;19
Eubalaena japonica;IDN;1;19
Eubalaena japonica;IND;1;19
Eubalaena japonica;IRL;1;19
Eubalaena japonica;IRQ;1;19
Eubalaena japonica;ITA;1;19
Eubalaena japonica;JPN;1;19
Eubalaena japonica;PAK;1;19
Eubalaena japonica;PER;1;19
Eubalaena japonica;PRK;1;19
Eubalaena japonica;RUS;1;19
Eubalaena japonica;THA;1;19
Eubalaena japonica;ZAF;1;19
Eulemur albifrons;MDG;3;4
Eulemur albifrons;GBR;1;4
Eulemur collaris;MDG;2;3
Eulemur collaris;CAN;1;3
Eulemur collaris;GBR;1;3
Eulemur coronatus;MDG;22;59
Eulemur coronatus;GBR;11;59
Eulemur coronatus;USA;5;59
Eulemur coronatus;CHN;3;59
Eulemur coronatus;DEU;3;59
Eulemur coronatus;IDN;3;59
Eulemur coronatus;AUS;2;59
Eulemur coronatus;CAN;2;59
Eulemur coronatus;ESP;2;59
Eulemur coronatus;FRA;2;59
Eulemur coronatus;JPN;2;59
Eulemur coronatus;MYS;2;59
Eulemur coronatus;NLD;2;59
Eulemur coronatus;ARG;1;59
Eulemur coronatus;AUT;1;59
Eulemur coronatus;BEL;1;59
Eulemur coronatus;BRA;1;59
Eulemur coronatus;CHE;1;59
Eulemur coronatus;COG;1;59
Eulemur coronatus;COL;1;59
Eulemur coronatus;CZE;1;59
Eulemur coronatus;GRC;1;59
Eulemur coronatus;HRV;1;59
Eulemur coronatus;HUN;1;59
Eulemur coronatus;IND;1;59
Eulemur coronatus;IRL;1;59
Eulemur coronatus;ISL;1;59
Eulemur coronatus;ISR;1;59
Eulemur coronatus;ITA;1;59
Eulemur coronatus;KEN;1;59
Eulemur coronatus;LBN;1;59
Eulemur coronatus;MEX;1;59
Eulemur coronatus;MMR;1;59
Eulemur coronatus;PHL;1;59
Eulemur coronatus;POL;1;59
Eulemur coronatus;SGP;1;59
Eulemur coronatus;THA;1;59
Eulemur coronatus;TWN;1;59
Eulemur coronatus;ZAF;1;59
Eulemur fulvus;MDG;20;33
Eulemur fulvus;USA;7;33
Eulemur fulvus;GBR;4;33
Eulemur fulvus;IND;4;33
Eulemur fulvus;BRA;3;33
Eulemur fulvus;KEN;3;33
Eulemur fulvus;AUS;2;33
Eulemur fulvus;CHN;2;33
Eulemur fulvus;IDN;2;33
Eulemur fulvus;JPN;2;33
Eulemur fulvus;LKA;2;33
Eulemur fulvus;CAN;1;33
Eulemur fulvus;COG;1;33
Eulemur fulvus;DEU;1;33
Eulemur fulvus;FRA;1;33
Eulemur fulvus;GIN;1;33
Eulemur fulvus;GRC;1;33
Eulemur fulvus;ISL;1;33
Eulemur fulvus;ISR;1;33
Eulemur fulvus;JOR;1;33
Eulemur fulvus;MEX;1;33
Eulemur fulvus;MYS;1;33
Eulemur fulvus;RUS;1;33
Eulemur fulvus;SDN;1;33
Eulemur fulvus;SGP;1;33
Eulemur fulvus;TWN;1;33
Eulemur fulvus;TZA;1;33
Eulemur macaco;MDG;24;30
Eulemur macaco;GBR;7;30
Eulemur macaco;CHN;5;30
Eulemur macaco;MEX;3;30
Eulemur macaco;NPL;3;30
Eulemur macaco;USA;3;30
Eulemur macaco;BTN;2;30
Eulemur macaco;IND;2;30
Eulemur macaco;MMR;2;30
Eulemur macaco;ZAF;2;30
Eulemur macaco;ARE;1;30
Eulemur macaco;BRA;1;30
Eulemur macaco;CAF;1;30
Eulemur macaco;CMR;1;30
Eulemur macaco;COD;1;30
Eulemur macaco;CRI;1;30
Eulemur macaco;IDN;1;30
Eulemur macaco;ITA;1;30
Eulemur macaco;LKA;1;30
Eulemur macaco;MAR;1;30
Eulemur macaco;MYS;1;30
Eulemur macaco;NLD;1;30
Eulemur macaco;PHL;1;30
Eulemur macaco;PRT;1;30
Eulemur macaco;THA;1;30
Eulemur macaco;TZA;1;30
Eulemur mongoz;AUS;1;13
Eulemur mongoz;BEL;1;13
Eulemur mongoz;CHN;1;13
Eulemur mongoz;GBR;1;13
Eulemur mongoz;GIN;1;13
Eulemur mongoz;MDG;1;13
Eulemur mongoz;PRT;1;13
Eulemur mongoz;USA;1;13
Eulemur rubriventer;MDG;3;4
Eulemur rubriventer;USA;2;4
Eulemur rubriventer;HRV;1;4
Eulemur rubriventer;IDN;1;4
Eulemur rubriventer;IND;1;4
Eulemur rubriventer;KEN;1;4
Eulemur rufus;MDG;6;9
Eulemur rufus;CHN;2;9
Eulemur rufus;CAN;1;9
Eulemur rufus;IDN;1;9
Eulemur rufus;ISL;1;9
Eulemur rufus;ITA;1;9
Eulemur rufus;MEX;1;9
Eulemur rufus;USA;1;9
Eulemur sanfordi;MDG;1;1
Falco jugger;IND;2;2
Falco pelegrinoides;USA;2;8
Falco pelegrinoides;CHL;1;8
Falco pelegrinoides;GBR;1;8
Falco pelegrinoides;IND;1;8
Falco pelegrinoides;IRL;1;8
Falco pelegrinoides;IRN;1;8
Falco pelegrinoides;ISR;1;8
Falco pelegrinoides;LBN;1;8
Falco pelegrinoides;OMN;1;8
Falco pelegrinoides;PSE;1;8
Falco peregrinus;USA;10;53
Falco peregrinus;CAN;4;53
Falco peregrinus;GBR;4;53
Falco peregrinus;IND;3;53
Falco peregrinus;ZAF;3;53
Falco peregrinus;CHN;2;53
Falco peregrinus;DEU;2;53
Falco peregrinus;PAK;2;53
Falco peregrinus;RUS;2;53
Falco peregrinus;TUR;2;53
Falco peregrinus;BRA;1;53
Falco peregrinus;CHL;1;53
Falco peregrinus;JPN;1;53
Falco peregrinus;SWE;1;53
Falco punctatus;GBR;6;35
Falco punctatus;CHN;5;35
Falco punctatus;MDG;5;35
Falco punctatus;AUS;3;35
Falco punctatus;NZL;3;35
Falco punctatus;RUS;3;35
Falco punctatus;BRA;2;35
Falco punctatus;IND;2;35
Falco punctatus;ISR;2;35
Falco punctatus;KEN;2;35
Falco punctatus;MAR;2;35
Falco punctatus;OMN;2;35
Falco punctatus;SAU;2;35
Falco punctatus;USA;2;35
Falco punctatus;ZAF;2;35
Falco punctatus;AFG;1;35
Falco punctatus;ARE;1;35
Falco punctatus;CAN;1;35
Falco punctatus;EGY;1;35
Falco punctatus;GAB;1;35
Falco punctatus;IDN;1;35
Falco punctatus;IRN;1;35
Falco punctatus;JOR;1;35
Falco punctatus;JPN;1;35
Falco punctatus;KAZ;1;35
Falco punctatus;MDV;1;35
Falco punctatus;MEX;1;35
Falco punctatus;NPL;1;35
Falco punctatus;PAK;1;35
Falco punctatus;PRT;1;35
Falco punctatus;RWA;1;35
Falco punctatus;THA;1;35
Falco punctatus;ZWE;1;35
Falco rusticolus;GBR;9;22
Falco rusticolus;CAN;4;22
Falco rusticolus;ZAF;4;22
Falco rusticolus;ARE;3;22
Falco rusticolus;BEL;3;22
Falco rusticolus;DEU;3;22
Falco rusticolus;ESP;3;22
Falco rusticolus;OMN;3;22
Falco rusticolus;BHR;2;22
Falco rusticolus;FIN;2;22
Falco rusticolus;FRA;2;22
Falco rusticolus;IND;2;22
Falco rusticolus;IRL;2;22
Falco rusticolus;ISL;2;22
Falco rusticolus;ITA;2;22
Falco rusticolus;LKA;2;22
Falco rusticolus;NLD;2;22
Falco rusticolus;SAU;2;22
Falco rusticolus;SWE;2;22
Falco rusticolus;USA;2;22
Falco rusticolus;ZWE;2;22
Falco rusticolus;ARG;1;22
Falco rusticolus;AZE;1;22
Falco rusticolus;BGD;1;22
Falco rusticolus;BRA;1;22
Falco rusticolus;BWA;1;22
Falco rusticolus;CHE;1;22
Falco rusticolus;CHL;1;22
Falco rusticolus;CPV;1;22
Falco rusticolus;CZE;1;22
Falco rusticolus;EGY;1;22
Falco rusticolus;GEO;1;22
Falco rusticolus;HUN;1;22
Falco rusticolus;IRN;1;22
Falco rusticolus;IRQ;1;22
Falco rusticolus;ISR;1;22
Falco rusticolus;JOR;1;22
Falco rusticolus;JPN;1;22
Falco rusticolus;KAZ;1;22
Falco rusticolus;KEN;1;22
Falco rusticolus;LVA;1;22
Falco rusticolus;MEX;1;22
Falco rusticolus;MWI;1;22
Falco rusticolus;NOR;1;22
Falco rusticolus;PAK;1;22
Falco rusticolus;PHL;1;22
Falco rusticolus;PRT;1;22
Falco rusticolus;RUS;1;22
Falco rusticolus;ZMB;1;22
Felis nigripes;USA;8;31
Felis nigripes;ZAF;8;31
Felis nigripes;IND;6;31
Felis nigripes;CAN;5;31
Felis nigripes;GBR;4;31
Felis nigripes;LKA;4;31
Felis nigripes;BGD;3;31
Felis nigripes;CRI;3;31
Felis nigripes;DEU;3;31
Felis nigripes;BWA;2;31
Felis nigripes;COG;2;31
Felis nigripes;COL;2;31
Felis nigripes;ITA;2;31
Felis nigripes;MEX;2;31
Felis nigripes;RUS;2;31
Felis nigripes;TZA;2;31
Felis nigripes;ARG;1;31
Felis nigripes;AUS;1;31
Felis nigripes;AUT;1;31
Felis nigripes;BOL;1;31
Felis nigripes;BRA;1;31
Felis nigripes;CHE;1;31
Felis nigripes;CHN;1;31
Felis nigripes;CZE;1;31
Felis nigripes;ESP;1;31
Felis nigripes;FRA;1;31
Felis nigripes;GAB;1;31
Felis nigripes;GIN;1;31
Felis nigripes;GRC;1;31
Felis nigripes;PER;1;31
Fitzroya cupressoides;CHL;4;4
Fitzroya cupressoides;ARG;1;4
Fitzroya cupressoides;AUS;1;4
Fitzroya cupressoides;BEL;1;4
Fitzroya cupressoides;BRA;1;4
Fitzroya cupressoides;HRV;1;4
Fitzroya cupressoides;IND;1;4
Fitzroya cupressoides;ISL;1;4
Fitzroya cupressoides;JPN;1;4
Fitzroya cupressoides;KHM;1;4
Fitzroya cupressoides;LKA;1;4
Fitzroya cupressoides;MAR;1;4
Fitzroya cupressoides;MEX;1;4
Fitzroya cupressoides;POL;1;4
Fitzroya cupressoides;PRI;1;4
Fitzroya cupressoides;PRT;1;4
Fitzroya cupressoides;TZA;1;4
Fregata andrewsi;AUS;4;12
Fregata andrewsi;PHL;4;12
Fregata andrewsi;IND;3;12
Fregata andrewsi;BRA;1;12
Fregata andrewsi;CHN;1;12
Fregata andrewsi;COD;1;12
Fregata andrewsi;IDN;1;12
Fregata andrewsi;MDG;1;12
Fregata andrewsi;NZL;1;12
Fregata andrewsi;SGP;1;12
Fregata andrewsi;USA;1;12
Fregata andrewsi;VNM;1;12
Fusconaia edgariana;USA;3;3
Fusconaia edgariana;ESP;2;3
Gallirallus sylvestris;AUS;8;15
Gallirallus sylvestris;NZL;3;15
Gallirallus sylvestris;CHN;1;15
Gallirallus sylvestris;IDN;1;15
Gallotia simonyi;ARG;1;1
Gallotia simonyi;ESP;1;1
Gallotia simonyi;USA;1;1
Gavialis gangeticus;IND;38;86
Gavialis gangeticus;NPL;27;86
Gavialis gangeticus;CHN;10;86
Gavialis gangeticus;PAK;10;86
Gavialis gangeticus;BGD;8;86
Gavialis gangeticus;USA;8;86
Gavialis gangeticus;AUS;7;86
Gavialis gangeticus;BTN;7;86
Gavialis gangeticus;GBR;7;86
Gavialis gangeticus;BRA;6;86
Gavialis gangeticus;MDG;4;86
Gavialis gangeticus;DEU;3;86
Gavialis gangeticus;FRA;3;86
Gavialis gangeticus;MMR;3;86
Gavialis gangeticus;PER;3;86
Gavialis gangeticus;AFG;2;86
Gavialis gangeticus;COL;2;86
Gavialis gangeticus;EGY;2;86
Gavialis gangeticus;IDN;2;86
Gavialis gangeticus;KHM;2;86
Gavialis gangeticus;LAO;2;86
Gavialis gangeticus;MAR;2;86
Gavialis gangeticus;THA;2;86
Gavialis gangeticus;ZAF;2;86
Gavialis gangeticus;ARG;1;86
Gavialis gangeticus;CAN;1;86
Gavialis gangeticus;CHE;1;86
Gavialis gangeticus;CMR;1;86
Gavialis gangeticus;ETH;1;86
Gavialis gangeticus;GAB;1;86
Gavialis gangeticus;IRN;1;86
Gavialis gangeticus;ITA;1;86
Gavialis gangeticus;JPN;1;86
Gavialis gangeticus;KAZ;1;86
Gavialis gangeticus;KOR;1;86
Gavialis gangeticus;LKA;1;86
Gavialis gangeticus;MEX;1;86
Gavialis gangeticus;NLD;1;86
Gavialis gangeticus;NOR;1;86
Gavialis gangeticus;NZL;1;86
Gavialis gangeticus;RUS;1;86
Gavialis gangeticus;SAU;1;86
Gavialis gangeticus;SDN;1;86
Gavialis gangeticus;SGP;1;86
Gavialis gangeticus;TUN;1;86
Gavialis gangeticus;TUR;1;86
Gavialis gangeticus;TZA;1;86
Gavialis gangeticus;VNM;1;86
Gazella cuvieri;SAU;4;8
Gazella cuvieri;TZA;2;8
Gazella cuvieri;BGD;1;8
Gazella cuvieri;EGY;1;8
Gazella cuvieri;IRQ;1;8
Gazella cuvieri;JOR;1;8
Gazella leptoceros;SAU;8;31
Gazella leptoceros;OMN;6;31
Gazella leptoceros;EGY;3;31
Gazella leptoceros;IRQ;3;31
Gazella leptoceros;JOR;3;31
Gazella leptoceros;AUS;2;31
Gazella leptoceros;BEL;2;31
Gazella leptoceros;BHR;1;31
Gazella leptoceros;CAN;1;31
Gazella leptoceros;DZA;1;31
Gazella leptoceros;FRA;1;31
Gazella leptoceros;GAB;1;31
Gazella leptoceros;GBR;1;31
Gazella leptoceros;ISR;1;31
Gazella leptoceros;KGZ;1;31
Gazella leptoceros;LBN;1;31
Gazella leptoceros;NLD;1;31
Gazella leptoceros;NZL;1;31
Gazella leptoceros;PER;1;31
Gazella leptoceros;TUN;1;31
Gazella leptoceros;USA;1;31
Gazella leptoceros;ZAF;1;31
Geochelone elegans;IND;32;57
Geochelone elegans;LKA;19;57
Geochelone elegans;CHN;13;57
Geochelone elegans;MYS;13;57
Geochelone elegans;SGP;13;57
Geochelone elegans;PAK;11;57
Geochelone elegans;BGD;9;57
Geochelone elegans;MMR;9;57
Geochelone elegans;PHL;8;57
Geochelone elegans;THA;8;57
Geochelone elegans;USA;8;57
Geochelone elegans;NPL;5;57
Geochelone elegans;GBR;4;57
Geochelone elegans;MDG;4;57
Geochelone elegans;BTN;2;57
Geochelone elegans;CAN;2;57
Geochelone elegans;IDN;2;57
Geochelone elegans;JPN;2;57
Geochelone elegans;KAZ;2;57
Geochelone elegans;TWN;2;57
Geochelone elegans;VNM;2;57
Geochelone elegans;AFG;1;57
Geochelone elegans;AUS;1;57
Geochelone elegans;BWA;1;57
Geochelone elegans;CHE;1;57
Geochelone elegans;CMR;1;57
Geochelone elegans;DEU;1;57
Geochelone elegans;EGY;1;57
Geochelone elegans;ESP;1;57
Geochelone elegans;FRA;1;57
Geochelone elegans;IRN;1;57
Geochelone elegans;ITA;1;57
Geochelone elegans;JOR;1;57
Geochelone elegans;KGZ;1;57
Geochelone elegans;LBN;1;57
Geochelone elegans;MDV;1;57
Geochelone elegans;MEX;1;57
Geochelone elegans;NLD;1;57
Geochelone elegans;POL;1;57
Geochelone elegans;PRK;1;57
Geochelone elegans;RUS;1;57
Geochelone elegans;SVK;1;57
Geochelone elegans;ZAF;1;57
Geochelone elegans;ZWE;1;57
Geochelone platynota;CHN;1;4
Geochelone platynota;COL;1;4
Geochelone platynota;IDN;1;4
Geochelone platynota;KHM;1;4
Geochelone platynota;MEX;1;4
Geochelone platynota;MMR;1;4
Geochelone platynota;MYS;1;4
Geochelone platynota;VNM;1;4
Geoclemys hamiltonii;THA;13;33
Geoclemys hamiltonii;IND;12;33
Geoclemys hamiltonii;CHN;11;33
Geoclemys hamiltonii;PAK;8;33
Geoclemys hamiltonii;MYS;7;33
Geoclemys hamiltonii;BGD;6;33
Geoclemys hamiltonii;SGP;4;33
Geoclemys hamiltonii;NPL;3;33
Geoclemys hamiltonii;AUS;2;33
Geoclemys hamiltonii;CAN;2;33
Geoclemys hamiltonii;IDN;2;33
Geoclemys hamiltonii;MMR;2;33
Geoclemys hamiltonii;USA;2;33
Geoclemys hamiltonii;VNM;2;33
Geoclemys hamiltonii;AFG;1;33
Geoclemys hamiltonii;ARE;1;33
Geoclemys hamiltonii;GBR;1;33
Geoclemys hamiltonii;KOR;1;33
Geoclemys hamiltonii;SAU;1;33
Geronticus eremita;MAR;10;32
Geronticus eremita;AUT;8;32
Geronticus eremita;DEU;6;32
Geronticus eremita;ESP;6;32
Geronticus eremita;CAN;5;32
Geronticus eremita;GBR;5;32
Geronticus eremita;ITA;5;32
Geronticus eremita;NZL;4;32
Geronticus eremita;SGP;4;32
Geronticus eremita;TUR;4;32
Geronticus eremita;USA;4;32
Geronticus eremita;AUS;3;32
Geronticus eremita;CHN;3;32
Geronticus eremita;IDN;3;32
Geronticus eremita;MEX;3;32
Geronticus eremita;RUS;3;32
Geronticus eremita;VNM;3;32
Geronticus eremita;BRA;2;32
Geronticus eremita;CHL;2;32
Geronticus eremita;EGY;2;32
Geronticus eremita;ETH;2;32
Geronticus eremita;FRA;2;32
Geronticus eremita;IND;2;32
Geronticus eremita;LBN;2;32
Geronticus eremita;SAU;2;32
Geronticus eremita;TZA;2;32
Geronticus eremita;BEL;1;32
Geronticus eremita;BGD;1;32
Geronticus eremita;BGR;1;32
Geronticus eremita;BWA;1;32
Geronticus eremita;COL;1;32
Geronticus eremita;CPV;1;32
Geronticus eremita;CRI;1;32
Geronticus eremita;DJI;1;32
Geronticus eremita;FIN;1;32
Geronticus eremita;IRL;1;32
Geronticus eremita;ISL;1;32
Geronticus eremita;ISR;1;32
Geronticus eremita;JPN;1;32
Geronticus eremita;KEN;1;32
Geronticus eremita;KHM;1;32
Geronticus eremita;LAO;1;32
Geronticus eremita;LKA;1;32
Geronticus eremita;LTU;1;32
Geronticus eremita;MDG;1;32
Geronticus eremita;MMR;1;32
Geronticus eremita;MYS;1;32
Geronticus eremita;NPL;1;32
Geronticus eremita;PER;1;32
