Id;Kingdom;Phylum;Class;Order;Family;Genus;Species;Subspecies;Scientific Name;Author;Rank;Listing;Party;Listed under;Full note;# Full note;All_DistributionFullNames;All_DistributionISOCodes;NativeDistributionFullNames;Introduced_Distribution;Introduced(?)_Distribution;Reintroduced_Distribution;Extinct_Distribution;Extinct(?)_Distribution;Distribution_Uncertain
7401;Animalia;Chordata;Aves;Charadriiformes;Scolopacidae;Numenius;tenuirostris;;Numenius tenuirostris;Vieillot, 1817;SPECIES;I;"";Numenius tenuirostris;"";"";Albania,Algeria,Austria,Azerbaijan,Belgium,Bosnia and Herzegovina,Bulgaria,Canada,Croatia,Cyprus,Czech Republic,Egypt,France,Georgia,Germany,Greece,Hungary,Iran (Islamic Republic of),Iraq,Israel,Italy,Japan,Jordan,Kazakhstan,Kuwait,Kyrgyzstan,Latvia,Libya,Malta,Montenegro,Morocco,Netherlands,Oman,Poland,Portugal,Romania,Russian Federation,Serbia,Slovakia,Slovenia,Spain,Switzerland,Tunisia,Turkey,Turkmenistan,Ukraine,Uzbekistan,Yemen;AL,DZ,AT,AZ,BE,BA,BG,CA,HR,CY,CZ,EG,FR,GE,DE,GR,HU,IR,IQ,IL,IT,JP,JO,KZ,KW,KG,LV,LY,MT,ME,MA,NL,OM,PL,PT,RO,RU,RS,SK,SI,ES,CH,TN,TR,TM,UA,UZ,YE;Albania,Algeria,Austria,Azerbaijan,Belgium,Bosnia and Herzegovina,Bulgaria,Canada,Croatia,Cyprus,Czech Republic,Egypt,France,Georgia,Germany,Greece,Hungary,Iran (Islamic Republic of),Iraq,Israel,Italy,Jordan,Kazakhstan,Kuwait,Kyrgyzstan,Latvia,Libya,Malta,Montenegro,Morocco,Netherlands,Oman,Poland,Portugal,Romania,Russian Federation,Serbia,Slovakia,Slovenia,Spain,Switzerland,Tunisia,Turkey,Turkmenistan,Ukraine,Uzbekistan,Yemen;;;;;;Japan
7520;Animalia;Chordata;Aves;Charadriiformes;Scolopacidae;Tringa;guttifer;;Tringa guttifer;(Nordmann, 1835);SPECIES;I;"";Tringa guttifer;"";"";Australia,Bangladesh,Cambodia,China,Democratic People's Republic of Korea,Guam,Hong Kong, SAR,India,Indonesia,Japan,Malaysia,Myanmar,Philippines,Republic of Korea,Russian Federation,Singapore,Taiwan, Province of China,Thailand,Viet Nam;AU,BD,KH,CN,KP,GU,HK,IN,ID,JP,MY,MM,PH,KR,RU,SG,TW,TH,VN;Bangladesh,Cambodia,China,Democratic People's Republic of Korea,Guam,Hong Kong, SAR,India,Indonesia,Japan,Malaysia,Myanmar,Philippines,Republic of Korea,Russian Federation,Singapore,Taiwan, Province of China,Thailand,Viet Nam;;;;;;Australia
5126;Animalia;Chordata;Aves;Ciconiiformes;Ciconiidae;Ciconia;boyciana;;Ciconia boyciana;Swinhoe, 1873;SPECIES;I;"";Ciconia boyciana;"";"";Bangladesh,China,Democratic People's Republic of Korea,Hong Kong, SAR,India,Japan,Mongolia,Republic of Korea,Russian Federation,Taiwan, Province of China;BD,CN,KP,HK,IN,JP,MN,KR,RU,TW;Bangladesh,China,Democratic People's Republic of Korea,Hong Kong, SAR,India,Japan,Mongolia,Republic of Korea,Russian Federation,Taiwan, Province of China;;;;;;
6057;Animalia;Chordata;Aves;Ciconiiformes;Ciconiidae;Jabiru;mycteria;;Jabiru mycteria;(Lichtenstein, 1819);SPECIES;I;"";Jabiru mycteria;"";"";Argentina,Belize,Bolivia (Plurinational State of),Brazil,Colombia,Costa Rica,Ecuador,El Salvador,French Guiana [FR],Grenada,Guatemala,Guyana,Honduras,Mexico,Nicaragua,Panama,Paraguay,Peru,Suriname,Trinidad and Tobago,Uruguay,Venezuela (Bolivarian Republic of);AR,BZ,BO,BR,CO,CR,EC,SV,GF,GD,GT,GY,HN,MX,NI,PA,PY,PE,SR,TT,UY,VE;Argentina,Belize,Bolivia (Plurinational State of),Brazil,Colombia,Costa Rica,Ecuador,El Salvador,French Guiana [FR],Grenada,Guatemala,Guyana,Honduras,Mexico,Nicaragua,Panama,Paraguay,Peru,Suriname,Trinidad and Tobago,Uruguay,Venezuela (Bolivarian Republic of);;;;;;
10149;Animalia;Chordata;Aves;Ciconiiformes;Ciconiidae;Mycteria;cinerea;;Mycteria cinerea;(Raffles, 1822);SPECIES;I;"";Mycteria cinerea;"";"";Cambodia,Indonesia,Malaysia,Thailand,Viet Nam;KH,ID,MY,TH,VN;Cambodia,Indonesia,Malaysia,Viet Nam;;;;Thailand;;
7558;Animalia;Chordata;Aves;Ciconiiformes;Threskiornithidae;Geronticus;eremita;;Geronticus eremita;(Linnaeus, 1758);SPECIES;I;"";Geronticus eremita;"";"";Algeria,Austria,Cabo Verde,Egypt,Eritrea,Ethiopia,Germany,Greece,Iraq,Israel,Jordan,Mali,Mauritania,Morocco,Portugal,Saudi Arabia,Senegal,Somalia,Spain,Sudan [prior to secession of South Sudan],Syrian Arab Republic,Turkey,Western Sahara,Yemen;DZ,AT,CV,EG,ER,ET,DE,GR,IQ,IL,JO,ML,MR,MA,PT,SA,SN,SO,ES,S1,SY,TR,EH,YE;Algeria,Cabo Verde,Eritrea,Ethiopia,Germany,Israel,Mali,Mauritania,Morocco,Portugal,Saudi Arabia,Somalia,Spain,Sudan [prior to secession of South Sudan],Syrian Arab Republic,Western Sahara,Yemen;;;Austria,Turkey;Egypt,Greece,Senegal;Iraq;Jordan
9080;Animalia;Chordata;Aves;Ciconiiformes;Threskiornithidae;Nipponia;nippon;;Nipponia nippon;(Temminck, 1835);SPECIES;I;"";Nipponia nippon;"";"";China,Democratic People's Republic of Korea,Japan,Republic of Korea,Russian Federation,Taiwan, Province of China;CN,KP,JP,KR,RU,TW;China,Republic of Korea;;;;Democratic People's Republic of Korea,Japan,Russian Federation,Taiwan, Province of China;;
7286;Animalia;Chordata;Aves;Columbiformes;Columbidae;Caloenas;nicobarica;;Caloenas nicobarica;(Linnaeus, 1758);SPECIES;I;"";Caloenas nicobarica;"";"";Cambodia,India,Indonesia,Malaysia,Myanmar,Palau,Papua New Guinea,Philippines,Solomon Islands,Thailand,Viet Nam;KH,IN,ID,MY,MM,PW,PG,PH,SB,TH,VN;Cambodia,India,Indonesia,Malaysia,Myanmar,Palau,Papua New Guinea,Philippines,Solomon Islands,Thailand,Viet Nam;;;;;;
11206;Animalia;Chordata;Aves;Columbiformes;Columbidae;Ducula;mindorensis;;Ducula mindorensis;(Whitehead, 1896);SPECIES;I;"";Ducula mindorensis;"";"";Philippines;PH;Philippines;;;;;;
4768;Animalia;Chordata;Aves;Coraciiformes;Bucerotidae;Aceros;nipalensis;;Aceros nipalensis;(Hodgson, 1829);SPECIES;I;"";Aceros nipalensis;"";"";Bangladesh,Bhutan,China,India,Lao People's Democratic Republic,Myanmar,Nepal,Thailand,Viet Nam;BD,BT,CN,IN,LA,MM,NP,TH,VN;Bhutan,China,India,Lao People's Democratic Republic,Myanmar,Nepal,Thailand,Viet Nam;;;;Bangladesh;;
5527;Animalia;Chordata;Aves;Coraciiformes;Bucerotidae;Buceros;bicornis;;Buceros bicornis;Linnaeus, 1758;SPECIES;I;"";Buceros bicornis;**I** All subspecies.;"";Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Singapore,Thailand,Viet Nam;BD,BT,KH,CN,IN,ID,LA,MY,MM,NP,SG,TH,VN;Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Singapore,Thailand,Viet Nam;;;;;;
5769;Animalia;Chordata;Aves;Coraciiformes;Bucerotidae;Rhinoplax;vigil;;Rhinoplax vigil;(J. R. Forster, 1781);SPECIES;I;"";Rhinoplax vigil;"";"";Brunei Darussalam,Indonesia,Malaysia,Myanmar,Singapore,Thailand;BN,ID,MY,MM,SG,TH;Brunei Darussalam,Indonesia,Malaysia,Myanmar,Thailand;;;;Singapore;;
8271;Animalia;Chordata;Aves;Coraciiformes;Bucerotidae;Rhyticeros;subruficollis;;Rhyticeros subruficollis;(Blyth, 1843);SPECIES;I;"";Rhyticeros subruficollis;"";"";Malaysia,Myanmar,Thailand;MY,MM,TH;Malaysia,Myanmar,Thailand;;;;;;
9871;Animalia;Chordata;Aves;Falconiformes;Accipitridae;Aquila;adalberti;;Aquila adalberti;Brehm, 1861;SPECIES;I;"";Aquila adalberti;"";"";Algeria,France,Gibraltar (United Kingdom),Morocco,Portugal,Spain;DZ,FR,GI,MA,PT,ES;France,Gibraltar (United Kingdom),Portugal,Spain;;;;Algeria,Morocco;;
6741;Animalia;Chordata;Aves;Falconiformes;Accipitridae;Aquila;heliaca;;Aquila heliaca;Savigny, 1809;SPECIES;I;"";Aquila heliaca;"";"";Afghanistan,Albania,Armenia,Austria,Azerbaijan,Bangladesh,Belarus,Bhutan,Bosnia and Herzegovina,Bulgaria,Cameroon,China,Croatia,Cyprus,Czech Republic,Democratic People's Republic of Korea,Denmark,Djibouti,Egypt,Eritrea,Ethiopia,Finland,France,Georgia,Germany,Greece,Hong Kong, SAR,Hungary,India,Iran (Islamic Republic of),Iraq,Israel,Italy,Japan,Jordan,Kazakhstan,Kenya,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Lebanon,Libya,Lithuania,Malaysia,Mongolia,Montenegro,Morocco,Myanmar,Nepal,Nigeria,North Macedonia,Oman,Pakistan,Poland,Republic of Korea,Republic of Moldova,Romania,Russian Federation,Saudi Arabia,Serbia,Singapore,Slovakia,Slovenia,Sudan,Sweden,Syrian Arab Republic,Taiwan, Province of China,Tajikistan,Thailand,Turkey,Turkmenistan,Ukraine,United Arab Emirates,United Republic of Tanzania,Uzbekistan,Viet Nam,Yemen;AF,AL,AM,AT,AZ,BD,BY,BT,BA,BG,CM,CN,HR,CY,CZ,KP,DK,DJ,EG,ER,ET,FI,FR,GE,DE,GR,HK,HU,IN,IR,IQ,IL,IT,JP,JO,KZ,KE,KW,KG,LA,LB,LY,LT,MY,MN,ME,MA,MM,NP,NG,MK,OM,PK,PL,KR,MD,RO,RU,SA,RS,SG,SK,SI,SD,SE,SY,TW,TJ,TH,TR,TM,UA,AE,TZ,UZ,VN,YE;Afghanistan,Albania,Armenia,Austria,Azerbaijan,Bangladesh,Belarus,Bhutan,Bosnia and Herzegovina,Bulgaria,Cameroon,China,Croatia,Cyprus,Czech Republic,Democratic People's Republic of Korea,Denmark,Djibouti,Egypt,Eritrea,Ethiopia,Finland,France,Georgia,Germany,Greece,Hong Kong, SAR,Hungary,India,Iran (Islamic Republic of),Iraq,Israel,Italy,Japan,Jordan,Kazakhstan,Kenya,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Lebanon,Libya,Lithuania,Malaysia,Mongolia,Montenegro,Morocco,Myanmar,Nepal,North Macedonia,Oman,Pakistan,Poland,Republic of Korea,Republic of Moldova,Romania,Russian Federation,Saudi Arabia,Serbia,Singapore,Slovakia,Slovenia,Sudan,Sweden,Syrian Arab Republic,Tajikistan,Thailand,Turkey,Turkmenistan,Ukraine,United Arab Emirates,United Republic of Tanzania,Uzbekistan,Viet Nam,Yemen;;;;;;Nigeria,Taiwan, Province of China
12205;Animalia;Chordata;Aves;Falconiformes;Accipitridae;Chondrohierax;uncinatus;wilsonii;Chondrohierax uncinatus wilsonii;(Cassin, 1847);SUBSPECIES;I;"";Chondrohierax uncinatus wilsonii;"";"";Cuba;CU;Cuba;;;;;;
10804;Animalia;Chordata;Aves;Falconiformes;Accipitridae;Haliaeetus;albicilla;;Haliaeetus albicilla;(Linnaeus, 1758);SPECIES;I;"";Haliaeetus albicilla;"";"";Afghanistan,Albania,Algeria,Armenia,Austria,Azerbaijan,Belarus,Belgium,Bhutan,Bosnia and Herzegovina,Bulgaria,China,Croatia,Cyprus,Czech Republic,Democratic People's Republic of Korea,Denmark,Egypt,Estonia,Faroe Islands,Finland,France,Georgia,Germany,Greece,Greenland,Hungary,Iceland,India,Iran (Islamic Republic of),Iraq,Ireland,Israel,Italy,Japan,Kazakhstan,Kyrgyzstan,Latvia,Lebanon,Lithuania,Luxembourg,Malta,Mongolia,Montenegro,Myanmar,Nepal,Netherlands,North Macedonia,Norway,Pakistan,Poland,Portugal,Republic of Korea,Republic of Moldova,Romania,Russian Federation,Saudi Arabia,Serbia,Slovakia,Slovenia,Spain,Svalbard and Jan Mayen Islands,Sweden,Switzerland,Syrian Arab Republic,Taiwan, Province of China,Tajikistan,Thailand,Tunisia,Turkey,Turkmenistan,Ukraine,United Kingdom of Great Britain and Northern Ireland,United States of America,Uzbekistan;AF,AL,DZ,AM,AT,AZ,BY,BE,BT,BA,BG,CN,HR,CY,CZ,KP,DK,EG,EE,FO,FI,FR,GE,DE,GR,GL,HU,IS,IN,IR,IQ,IE,IL,IT,JP,KZ,KG,LV,LB,LT,LU,MT,MN,ME,MM,NP,NL,MK,NO,PK,PL,PT,KR,MD,RO,RU,SA,RS,SK,SI,ES,SJ,SE,CH,SY,TW,TJ,TH,TN,TR,TM,UA,GB,US,UZ;Afghanistan,Albania,Armenia,Austria,Azerbaijan,Belarus,Belgium,Bhutan,Bosnia and Herzegovina,Bulgaria,China,Croatia,Cyprus,Czech Republic,Democratic People's Republic of Korea,Denmark,Egypt,Estonia,Faroe Islands,Finland,France,Georgia,Germany,Greece,Greenland,Hungary,Iceland,India,Iran (Islamic Republic of),Iraq,Ireland,Israel,Italy,Japan,Kazakhstan,Kyrgyzstan,Latvia,Lebanon,Lithuania,Luxembourg,Malta,Mongolia,Montenegro,Myanmar,Nepal,Netherlands,North Macedonia,Norway,Pakistan,Poland,Republic of Korea,Republic of Moldova,Romania,Russian Federation,Saudi Arabia,Serbia,Slovakia,Slovenia,Spain,Svalbard and Jan Mayen Islands,Sweden,Switzerland,Syrian Arab Republic,Taiwan, Province of China,Tajikistan,Thailand,Tunisia,Turkey,Turkmenistan,Ukraine,United States of America,Uzbekistan;United Kingdom of Great Britain and Northern Ireland;;United Kingdom of Great Britain and Northern Ireland;Algeria,Portugal;;
3792;Animalia;Chordata;Aves;Falconiformes;Accipitridae;Harpia;harpyja;;Harpia harpyja;(Linnaeus, 1758);SPECIES;I;"";Harpia harpyja;"";"";Argentina,Belize,Bolivia (Plurinational State of),Brazil,Colombia,Costa Rica,Ecuador,French Guiana [FR],Guatemala,Guyana,Honduras,Mexico,Nicaragua,Panama,Paraguay,Peru,Suriname,Venezuela (Bolivarian Republic of);AR,BZ,BO,BR,CO,CR,EC,GF,GT,GY,HN,MX,NI,PA,PY,PE,SR,VE;Argentina,Belize,Bolivia (Plurinational State of),Brazil,Colombia,Costa Rica,Ecuador,French Guiana [FR],Guatemala,Guyana,Honduras,Mexico,Nicaragua,Panama,Paraguay,Peru,Suriname,Venezuela (Bolivarian Republic of);;;;;;
9919;Animalia;Chordata;Aves;Falconiformes;Accipitridae;Pithecophaga;jefferyi;;Pithecophaga jefferyi;Ogilvie-Grant, 1897;SPECIES;I;"";Pithecophaga jefferyi;"";"";Philippines;PH;Philippines;;;;;;
10054;Animalia;Chordata;Aves;Falconiformes;Cathartidae;Gymnogyps;californianus;;Gymnogyps californianus;(Shaw, 1898);SPECIES;I;"";Gymnogyps californianus;"";"";Mexico,United States of America;MX,US;;;;United States of America;Mexico;;
4494;Animalia;Chordata;Aves;Falconiformes;Cathartidae;Vultur;gryphus;;Vultur gryphus;Linnaeus, 1758;SPECIES;I;"";Vultur gryphus;"";"";Argentina,Bolivia (Plurinational State of),Brazil,Chile,Colombia,Ecuador,Paraguay,Peru,Venezuela (Bolivarian Republic of);AR,BO,BR,CL,CO,EC,PY,PE,VE;Argentina,Bolivia (Plurinational State of),Brazil,Chile,Colombia,Ecuador,Paraguay,Peru,Venezuela (Bolivarian Republic of);;;;;;
7466;Animalia;Chordata;Aves;Falconiformes;Falconidae;Falco;araeus;;Falco araeus;(Oberholser, 1917);SPECIES;I;"";Falco araeus;"";"";Seychelles;SC;Seychelles;;;;;;
8607;Animalia;Chordata;Aves;Falconiformes;Falconidae;Falco;jugger;;Falco jugger;Gray, 1834;SPECIES;I;"";Falco jugger;"";"";Afghanistan,Bangladesh,India,Iran (Islamic Republic of),Kazakhstan,Myanmar,Nepal,Pakistan,Tajikistan,Turkmenistan,Viet Nam;AF,BD,IN,IR,KZ,MM,NP,PK,TJ,TM,VN;Afghanistan,Bangladesh,India,Iran (Islamic Republic of),Kazakhstan,Myanmar,Nepal,Pakistan,Tajikistan,Turkmenistan,Viet Nam;;;;;;
9441;Animalia;Chordata;Aves;Falconiformes;Falconidae;Falco;newtoni;;Falco newtoni;(Gurney, 1863);SPECIES;I/II;"";Falconiformes spp.;**II** [ORDER listing Falconiformes spp.] Except the population of the Seychelles, which is included in Appendix I.;"";Comoros,Madagascar,Seychelles;KM,MG,SC;Comoros,Madagascar,Seychelles;;;;;;
9441;Animalia;Chordata;Aves;Falconiformes;Falconidae;Falco;newtoni;;Falco newtoni;(Gurney, 1863);SPECIES;I/II;"";Falco newtoni;**I** Only the population of Seychelles.;"";Comoros,Madagascar,Seychelles;KM,MG,SC;Comoros,Madagascar,Seychelles;;;;;;
10464;Animalia;Chordata;Aves;Falconiformes;Falconidae;Falco;pelegrinoides;;Falco pelegrinoides;Temminck, 1829;SPECIES;I;"";Falco pelegrinoides;"";"";Afghanistan,Algeria,Burkina Faso,Cameroon,China,Djibouti,Egypt,Eritrea,Ethiopia,Greece,India,Iran (Islamic Republic of),Iraq,Israel,Italy,Jordan,Kazakhstan,Kenya,Kyrgyzstan,Lebanon,Libya,Mali,Malta,Morocco,Nepal,Niger,Nigeria,Oman,Pakistan,Portugal,Saudi Arabia,Senegal,Somalia,Spain,Sudan,Syrian Arab Republic,Tajikistan,Tunisia,Turkey,Turkmenistan,United Arab Emirates,Uzbekistan,Yemen;AF,DZ,BF,CM,CN,DJ,EG,ER,ET,GR,IN,IR,IQ,IL,IT,JO,KZ,KE,KG,LB,LY,ML,MT,MA,NP,NE,NG,OM,PK,PT,SA,SN,SO,ES,SD,SY,TJ,TN,TR,TM,AE,UZ,YE;Afghanistan,Algeria,Burkina Faso,Cameroon,China,Djibouti,Egypt,Eritrea,Ethiopia,Greece,India,Iran (Islamic Republic of),Iraq,Israel,Italy,Jordan,Kazakhstan,Kenya,Kyrgyzstan,Libya,Mali,Malta,Morocco,Nepal,Niger,Nigeria,Oman,Pakistan,Portugal,Saudi Arabia,Senegal,Somalia,Spain,Sudan,Syrian Arab Republic,Tajikistan,Tunisia,Turkey,Turkmenistan,Uzbekistan,Yemen;;;;;;Lebanon,United Arab Emirates
6244;Animalia;Chordata;Aves;Falconiformes;Falconidae;Falco;peregrinus;;Falco peregrinus;Tunstall, 1771;SPECIES;I;"";Falco peregrinus;**I** All subspecies.;"";Albania,Algeria,Andorra,Angola,Anguilla (United Kingdom),Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda (United Kingdom),Bhutan,Bolivia (Plurinational State of),Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands (United Kingdom),Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands (United Kingdom),Central African Republic,Chad,Chile,China,Christmas Island,Colombia,Comoros,Congo,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,Democratic People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana [FR],Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar (United Kingdom),Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey (United Kingdom),Guinea,Guinea Bissau,Guyana,Haiti,Honduras,Hong Kong, SAR,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jersey (United Kingdom),Jersey (United Kingdom),Jordan,Kazakhstan,Kenya,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macau,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Mongolia,Montenegro,Montserrat (United Kingdom),Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Netherlands Antilles,New Caledonia,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn Islands (United Kingdom),Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Romania,Russian Federation,Rwanda,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Georgia and South Sandwich Islands (United Kingdom),Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Taiwan, Province of China,Tajikistan,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands (United Kingdom),Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Virgin Islands of the USA,Yemen,Zambia,Zimbabwe;AL,DZ,AD,AO,AI,AG,AR,AM,AW,AU,AT,AZ,BS,BH,BD,BB,BY,BE,BZ,BJ,BM,BT,BO,BA,BW,BR,VG,BN,BG,BF,BI,CV,KH,CM,CA,KY,CF,TD,CL,CN,CX,CO,KM,CG,CR,CI,HR,CU,CY,CZ,KP,CD,DK,DJ,DM,DO,EC,EG,SV,GQ,ER,EE,SZ,ET,FK,FO,FJ,FI,FR,GF,GA,GM,GE,DE,GH,GI,GR,GL,GD,GP,GU,GT,GG,GN,GW,GY,HT,HN,HK,HU,IS,IN,ID,IR,IQ,IE,IL,IT,JM,JP,JE,JE,JO,KZ,KE,KW,KG,LA,LV,LB,LS,LR,LY,LI,LT,LU,MO,MG,MW,MY,MV,ML,MT,MQ,MR,MU,YT,MX,MN,ME,MS,MA,MZ,MM,NA,NP,NL,AN,NC,NI,NE,NG,MK,NO,OM,PK,PW,PA,PG,PY,PE,PH,PN,PL,PT,PR,QA,KR,MD,RO,RU,RW,KN,LC,PM,VC,WS,ST,SA,SN,RS,SC,SL,SG,SK,SI,SB,SO,ZA,GS,ES,LK,SD,SR,SE,CH,SY,TW,TJ,TH,TG,TT,TN,TR,TM,TC,UG,UA,AE,GB,TZ,US,UY,UZ,VU,VE,VN,VI,YE,ZM,ZW;Albania,Algeria,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda (United Kingdom),Bhutan,Bolivia (Plurinational State of),Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands (United Kingdom),Central African Republic,Chad,Chile,China,Christmas Island,Colombia,Comoros,Congo,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,Democratic People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana [FR],Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar (United Kingdom),Greece,Greenland,Grenada,Guam,Guatemala,Guernsey (United Kingdom),Guinea,Guinea Bissau,Guyana,Haiti,Honduras,Hong Kong, SAR,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jersey (United Kingdom),Jersey (United Kingdom),Jordan,Kazakhstan,Kenya,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macau,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mayotte,Mexico,Mongolia,Montenegro,Montserrat (United Kingdom),Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Netherlands Antilles,New Caledonia,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Peru,Philippines,Pitcairn Islands (United Kingdom),Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Romania,Russian Federation,Rwanda,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Georgia and South Sandwich Islands (United Kingdom),Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Taiwan, Province of China,Tajikistan,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands (United Kingdom),Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Virgin Islands of the USA,Yemen,Zambia,Zimbabwe;;;;;;Anguilla (United Kingdom),British Virgin Islands (United Kingdom),Guadeloupe,Martinique,Paraguay
3922;Animalia;Chordata;Aves;Falconiformes;Falconidae;Falco;punctatus;;Falco punctatus;Temminck, 1821;SPECIES;I;"";Falco punctatus;"";"";Mauritius;MU;Mauritius;;;;;;
7821;Animalia;Chordata;Aves;Falconiformes;Falconidae;Falco;rusticolus;;Falco rusticolus;Linnaeus, 1758;SPECIES;I;"";Falco rusticolus;**I** All populations.;"";Austria,Belgium,Bulgaria,Canada,China,Czech Republic,Denmark,Estonia,Faroe Islands,Finland,France,Germany,Greenland,Iceland,Ireland,Isle of Man (United Kingdom),Japan,Kazakhstan,Kyrgyzstan,Latvia,Lithuania,Netherlands,Norway,Poland,Portugal,Russian Federation,Saint Pierre and Miquelon,Svalbard and Jan Mayen Islands,Sweden,Switzerland,Ukraine,United Kingdom of Great Britain and Northern Ireland,United States of America;AT,BE,BG,CA,CN,CZ,DK,EE,FO,FI,FR,DE,GL,IS,IE,IM,JP,KZ,KG,LV,LT,NL,NO,PL,PT,RU,PM,SJ,SE,CH,UA,GB,US;Austria,Belgium,Bulgaria,Canada,China,Czech Republic,Denmark,Estonia,Faroe Islands,Finland,France,Germany,Greenland,Iceland,Ireland,Isle of Man (United Kingdom),Japan,Kazakhstan,Kyrgyzstan,Latvia,Lithuania,Netherlands,Norway,Poland,Portugal,Russian Federation,Saint Pierre and Miquelon,Svalbard and Jan Mayen Islands,Sweden,Switzerland,Ukraine,United Kingdom of Great Britain and Northern Ireland,United States of America;;;;;;
